h,method,bin_lower,bin_upper,n,mean_probability,actual_up_frequency
5,mse_3y_e10.add.S,0.7,0.8,60,0.7328884581094589,0.5166666666666667
5,mse_3y_e10.add.S,0.8,0.9,4,0.8252456362616084,0.0
5,mse_3y_e10.add.S,0.9,1.0,0,,
5,mse_3y_e10.vol.U,0.0,0.1,2,0.08576168634731955,1.0
5,mse_3y_e10.vol.U,0.1,0.2,16,0.1582490972551246,0.4375
5,mse_3y_e10.vol.U,0.2,0.3,46,0.26086924662494476,0.5652173913043478
5,mse_3y_e10.vol.U,0.3,0.4,174,0.3549657821924538,0.5862068965517241
5,mse_3y_e10.vol.U,0.4,0.5,216,0.44758448115614097,0.4537037037037037
5,mse_3y_e10.vol.U,0.5,0.6,225,0.5515543808191359,0.4533333333333333
5,mse_3y_e10.vol.U,0.6,0.7,158,0.6464949622176869,0.5886075949367089
5,mse_3y_e10.vol.U,0.7,0.8,55,0.7332619078399825,0.4909090909090909
5,mse_3y_e10.vol.U,0.8,0.9,1,0.8025550086259373,1.0
5,mse_3y_e10.vol.U,0.9,1.0,0,,
5,mse_3y_e10.vol.W,0.0,0.1,2,0.09087452957553005,1.0
5,mse_3y_e10.vol.W,0.1,0.2,18,0.16281467263787744,0.3888888888888889
5,mse_3y_e10.vol.W,0.2,0.3,57,0.2639571362787946,0.5964912280701754
5,mse_3y_e10.vol.W,0.3,0.4,177,0.3548992278684141,0.5028248587570622
5,mse_3y_e10.vol.W,0.4,0.5,229,0.45204552157746314,0.5283842794759825
5,mse_3y_e10.vol.W,0.5,0.6,216,0.5495730230877528,0.4722222222222222
5,mse_3y_e10.vol.W,0.6,0.7,139,0.649616016211317,0.5467625899280576
5,mse_3y_e10.vol.W,0.7,0.8,55,0.7326287557942862,0.4909090909090909
5,mse_3y_e10.vol.W,0.8,0.9,0,,
5,mse_3y_e10.vol.W,0.9,1.0,0,,
5,mse_3y_e10.vol.I,0.0,0.1,2,0.08285729833775982,1.0
5,mse_3y_e10.vol.I,0.1,0.2,16,0.15377051456726537,0.4375
5,mse_3y_e10.vol.I,0.2,0.3,48,0.25864724140219836,0.5833333333333334
5,mse_3y_e10.vol.I,0.3,0.4,181,0.3546999064627128,0.5580110497237569
5,mse_3y_e10.vol.I,0.4,0.5,208,0.4475607138789209,0.46634615384615385
5,mse_3y_e10.vol.I,0.5,0.6,215,0.5501916447019514,0.4558139534883721
5,mse_3y_e10.vol.I,0.6,0.7,171,0.6467272130673484,0.5964912280701754
5,mse_3y_e10.vol.I,0.7,0.8,52,0.7388165812039987,0.4423076923076923
5,mse_3y_e10.vol.I,0.8,0.9,0,,
5,mse_3y_e10.vol.I,0.9,1.0,0,,
5,mse_3y_e10.vol.S,0.0,0.1,2,0.09408503464754465,1.0
5,mse_3y_e10.vol.S,0.1,0.2,17,0.16538860784191928,0.4117647058823529
5,mse_3y_e10.vol.S,0.2,0.3,52,0.26293726482889557,0.5576923076923077
5,mse_3y_e10.vol.S,0.3,0.4,176,0.3545984391597792,0.5284090909090909
5,mse_3y_e10.vol.S,0.4,0.5,237,0.4522456305335172,0.5189873417721519
5,mse_3y_e10.vol.S,0.5,0.6,215,0.5488359921758179,0.46511627906976744
5,mse_3y_e10.vol.S,0.6,0.7,137,0.6478791754278268,0.5474452554744526
5,mse_3y_e10.vol.S,0.7,0.8,57,0.7301548118049432,0.5087719298245614
5,mse_3y_e10.vol.S,0.8,0.9,0,,
5,mse_3y_e10.vol.S,0.9,1.0,0,,
5,mse_3y_e10.order_joint.U,0.0,0.1,0,,
5,mse_3y_e10.order_joint.U,0.1,0.2,17,0.1623582665787904,0.5294117647058824
5,mse_3y_e10.order_joint.U,0.2,0.3,51,0.2577293130528924,0.6274509803921569
5,mse_3y_e10.order_joint.U,0.3,0.4,182,0.35491060251873047,0.5824175824175825
5,mse_3y_e10.order_joint.U,0.4,0.5,211,0.44851239927774506,0.41232227488151657
5,mse_3y_e10.order_joint.U,0.5,0.6,207,0.5510613957251551,0.4782608695652174
5,mse_3y_e10.order_joint.U,0.6,0.7,160,0.6458822904009629,0.56875
5,mse_3y_e10.order_joint.U,0.7,0.8,58,0.7389728743639448,0.5
5,mse_3y_e10.order_joint.U,0.8,0.9,7,0.8252977361160102,0.7142857142857143
5,mse_3y_e10.order_joint.U,0.9,1.0,0,,
5,mse_3y_e10.order_joint.W,0.0,0.1,0,,
5,mse_3y_e10.order_joint.W,0.1,0.2,16,0.16087104095742824,0.5
5,mse_3y_e10.order_joint.W,0.2,0.3,66,0.2597867178053007,0.5757575757575758
5,mse_3y_e10.order_joint.W,0.3,0.4,177,0.35506472846162357,0.5310734463276836
5,mse_3y_e10.order_joint.W,0.4,0.5,225,0.4484474083878262,0.47555555555555556
5,mse_3y_e10.order_joint.W,0.5,0.6,209,0.5463537248162205,0.49760765550239233
5,mse_3y_e10.order_joint.W,0.6,0.7,137,0.647940015872524,0.5255474452554745
5,mse_3y_e10.order_joint.W,0.7,0.8,58,0.7373988519708093,0.5344827586206896
5,mse_3y_e10.order_joint.W,0.8,0.9,5,0.8275374500420265,0.8
5,mse_3y_e10.order_joint.W,0.9,1.0,0,,
5,mse_3y_e10.order_joint.I,0.0,0.1,0,,
5,mse_3y_e10.order_joint.I,0.1,0.2,21,0.16519426620086067,0.5238095238095238
5,mse_3y_e10.order_joint.I,0.2,0.3,51,0.26078071302257555,0.6274509803921569
5,mse_3y_e10.order_joint.I,0.3,0.4,183,0.35459099343203293,0.5683060109289617
5,mse_3y_e10.order_joint.I,0.4,0.5,209,0.4475317684619315,0.42105263157894735
5,mse_3y_e10.order_joint.I,0.5,0.6,201,0.5514955326620706,0.472636815920398
5,mse_3y_e10.order_joint.I,0.6,0.7,161,0.6470535785006563,0.577639751552795
5,mse_3y_e10.order_joint.I,0.7,0.8,60,0.7407359362308745,0.5
5,mse_3y_e10.order_joint.I,0.8,0.9,7,0.8197959651111916,0.7142857142857143
5,mse_3y_e10.order_joint.I,0.9,1.0,0,,
5,mse_3y_e10.order_joint.S,0.0,0.1,0,,
5,mse_3y_e10.order_joint.S,0.1,0.2,15,0.16315503494321001,0.4666666666666667
5,mse_3y_e10.order_joint.S,0.2,0.3,65,0.2624979914582573,0.5846153846153846
5,mse_3y_e10.order_joint.S,0.3,0.4,174,0.35597174162305883,0.5344827586206896
5,mse_3y_e10.order_joint.S,0.4,0.5,230,0.44958178364218354,0.48695652173913045
5,mse_3y_e10.order_joint.S,0.5,0.6,216,0.5471706883413013,0.4861111111111111
5,mse_3y_e10.order_joint.S,0.6,0.7,131,0.6481387904311291,0.5114503816793893
5,mse_3y_e10.order_joint.S,0.7,0.8,54,0.7321733830863714,0.5555555555555556
5,mse_3y_e10.order_joint.S,0.8,0.9,8,0.8222887523910077,0.75
5,mse_3y_e10.order_joint.S,0.9,1.0,0,,
5,mse_3y_e10.order_fixed.U,0.0,0.1,0,,
5,mse_3y_e10.order_fixed.U,0.1,0.2,16,0.16259450389537958,0.5
5,mse_3y_e10.order_fixed.U,0.2,0.3,47,0.2545707030000205,0.5957446808510638
5,mse_3y_e10.order_fixed.U,0.3,0.4,183,0.3546422564045457,0.5901639344262295
5,mse_3y_e10.order_fixed.U,0.4,0.5,215,0.44870495382266296,0.4186046511627907
5,mse_3y_e10.order_fixed.U,0.5,0.6,206,0.5521052563482557,0.47572815533980584
5,mse_3y_e10.order_fixed.U,0.6,0.7,164,0.6463505604305103,0.5670731707317073
5,mse_3y_e10.order_fixed.U,0.7,0.8,55,0.7387015557162296,0.509090909090909
5,mse_3y_e10.order_fixed.U,0.8,0.9,7,0.8227036359849625,0.7142857142857143
5,mse_3y_e10.order_fixed.U,0.9,1.0,0,,
5,mse_3y_e10.order_fixed.W,0.0,0.1,0,,
5,mse_3y_e10.order_fixed.W,0.1,0.2,16,0.16034754621732314,0.5
5,mse_3y_e10.order_fixed.W,0.2,0.3,65,0.2611214476905288,0.5692307692307692
5,mse_3y_e10.order_fixed.W,0.3,0.4,171,0.3552599433543528,0.5321637426900585
5,mse_3y_e10.order_fixed.W,0.4,0.5,228,0.4480574384323719,0.4780701754385965
5,mse_3y_e10.order_fixed.W,0.5,0.6,213,0.5493157054359297,0.5023474178403756
5,mse_3y_e10.order_fixed.W,0.6,0.7,138,0.6490582909266471,0.5217391304347826
5,mse_3y_e10.order_fixed.W,0.7,0.8,57,0.7352130267622581,0.5263157894736842
5,mse_3y_e10.order_fixed.W,0.8,0.9,5,0.8227918356034607,0.8
5,mse_3y_e10.order_fixed.W,0.9,1.0,0,,
5,mse_3y_e10.order_fixed.I,0.0,0.1,0,,
5,mse_3y_e10.order_fixed.I,0.1,0.2,19,0.16409558365860913,0.5263157894736842
5,mse_3y_e10.order_fixed.I,0.2,0.3,50,0.25838156736830614,0.6
5,mse_3y_e10.order_fixed.I,0.3,0.4,185,0.3555669228413939,0.572972972972973
5,mse_3y_e10.order_fixed.I,0.4,0.5,210,0.44832218278543534,0.4238095238095238
5,mse_3y_e10.order_fixed.I,0.5,0.6,201,0.5526871829023362,0.47761194029850745
5,mse_3y_e10.order_fixed.I,0.6,0.7,161,0.6465947805496653,0.5714285714285714
5,mse_3y_e10.order_fixed.I,0.7,0.8,60,0.7383432747004107,0.5
5,mse_3y_e10.order_fixed.I,0.8,0.9,7,0.8171924796123186,0.7142857142857143
5,mse_3y_e10.order_fixed.I,0.9,1.0,0,,
5,mse_3y_e10.order_fixed.S,0.0,0.1,0,,
5,mse_3y_e10.order_fixed.S,0.1,0.2,14,0.15978446458527223,0.5
5,mse_3y_e10.order_fixed.S,0.2,0.3,64,0.26232226244757684,0.578125
5,mse_3y_e10.order_fixed.S,0.3,0.4,166,0.3552870085564968,0.5240963855421686
5,mse_3y_e10.order_fixed.S,0.4,0.5,232,0.4477400771084028,0.49137931034482757
5,mse_3y_e10.order_fixed.S,0.5,0.6,222,0.548896963654055,0.4864864864864865
5,mse_3y_e10.order_fixed.S,0.6,0.7,133,0.6481836765692023,0.518796992481203
5,mse_3y_e10.order_fixed.S,0.7,0.8,55,0.7308100993019873,0.5454545454545454
5,mse_3y_e10.order_fixed.S,0.8,0.9,7,0.8207689185751731,0.8571428571428571
5,mse_3y_e10.order_fixed.S,0.9,1.0,0,,
5,mse_3y_e10.scalar_probe.U,0.0,0.1,0,,
5,mse_3y_e10.scalar_probe.U,0.1,0.2,0,,
5,mse_3y_e10.scalar_probe.U,0.2,0.3,2,0.2911084974904683,0.5
5,mse_3y_e10.scalar_probe.U,0.3,0.4,141,0.37020407840999386,0.5319148936170213
5,mse_3y_e10.scalar_probe.U,0.4,0.5,541,0.45210021793835886,0.5360443622920518
5,mse_3y_e10.scalar_probe.U,0.5,0.6,206,0.5407245068629205,0.4320388349514563
5,mse_3y_e10.scalar_probe.U,0.6,0.7,3,0.6059366805427593,1.0
5,mse_3y_e10.scalar_probe.U,0.7,0.8,0,,
5,mse_3y_e10.scalar_probe.U,0.8,0.9,0,,
5,mse_3y_e10.scalar_probe.U,0.9,1.0,0,,
5,mse_3y_e20.add.U,0.0,0.1,0,,
5,mse_3y_e20.add.U,0.1,0.2,8,0.18940174874447435,0.375
5,mse_3y_e20.add.U,0.2,0.3,78,0.257609028733604,0.46153846153846156
5,mse_3y_e20.add.U,0.3,0.4,198,0.35494936037889085,0.5252525252525253
5,mse_3y_e20.add.U,0.4,0.5,226,0.4518212053911772,0.504424778761062
5,mse_3y_e20.add.U,0.5,0.6,215,0.5452072678424073,0.5720930232558139
5,mse_3y_e20.add.U,0.6,0.7,114,0.6503301105156197,0.4473684210526316
5,mse_3y_e20.add.U,0.7,0.8,54,0.726209166626968,0.5
5,mse_3y_e20.add.U,0.8,0.9,0,,
5,mse_3y_e20.add.U,0.9,1.0,0,,
5,mse_3y_e20.add.W,0.0,0.1,0,,
5,mse_3y_e20.add.W,0.1,0.2,10,0.1882726456435629,0.3
5,mse_3y_e20.add.W,0.2,0.3,84,0.2583689876250809,0.4880952380952381
5,mse_3y_e20.add.W,0.3,0.4,198,0.35458668436911356,0.5303030303030303
5,mse_3y_e20.add.W,0.4,0.5,229,0.45095220766958766,0.5065502183406113
5,mse_3y_e20.add.W,0.5,0.6,214,0.5467453584715073,0.5700934579439252
5,mse_3y_e20.add.W,0.6,0.7,109,0.6516567068282565,0.44954128440366975
5,mse_3y_e20.add.W,0.7,0.8,49,0.7263012038712611,0.4489795918367347
5,mse_3y_e20.add.W,0.8,0.9,0,,
5,mse_3y_e20.add.W,0.9,1.0,0,,
5,mse_3y_e20.add.I,0.0,0.1,0,,
5,mse_3y_e20.add.I,0.1,0.2,8,0.18448608704931746,0.375
5,mse_3y_e20.add.I,0.2,0.3,78,0.2543632517822262,0.46153846153846156
5,mse_3y_e20.add.I,0.3,0.4,198,0.35392510738021804,0.5404040404040404
5,mse_3y_e20.add.I,0.4,0.5,221,0.4521116492806868,0.49321266968325794
5,mse_3y_e20.add.I,0.5,0.6,218,0.5451975353113736,0.5596330275229358
5,mse_3y_e20.add.I,0.6,0.7,119,0.6496601137896669,0.4789915966386555
5,mse_3y_e20.add.I,0.7,0.8,51,0.7241643170858945,0.47058823529411764
5,mse_3y_e20.add.I,0.8,0.9,0,,
5,mse_3y_e20.add.I,0.9,1.0,0,,
5,mse_3y_e20.add.S,0.0,0.1,0,,
5,mse_3y_e20.add.S,0.1,0.2,7,0.1889378132241367,0.2857142857142857
5,mse_3y_e20.add.S,0.2,0.3,83,0.2577250710590085,0.46987951807228917
5,mse_3y_e20.add.S,0.3,0.4,203,0.35481354868000053,0.5270935960591133
5,mse_3y_e20.add.S,0.4,0.5,231,0.4502678095337944,0.5021645021645021
5,mse_3y_e20.add.S,0.5,0.6,211,0.5456928422521486,0.5829383886255924
5,mse_3y_e20.add.S,0.6,0.7,107,0.6524402280854662,0.4485981308411215
5,mse_3y_e20.add.S,0.7,0.8,51,0.7282080601910705,0.45098039215686275
5,mse_3y_e20.add.S,0.8,0.9,0,,
5,mse_3y_e20.add.S,0.9,1.0,0,,
5,mse_3y_e20.vol.U,0.0,0.1,0,,
5,mse_3y_e20.vol.U,0.1,0.2,9,0.17483018844120812,0.4444444444444444
5,mse_3y_e20.vol.U,0.2,0.3,58,0.26325835126234687,0.46551724137931033
5,mse_3y_e20.vol.U,0.3,0.4,199,0.3535515822307631,0.5326633165829145
5,mse_3y_e20.vol.U,0.4,0.5,222,0.447429261965113,0.481981981981982
5,mse_3y_e20.vol.U,0.5,0.6,242,0.5504132031283172,0.5619834710743802
5,mse_3y_e20.vol.U,0.6,0.7,113,0.6441845080346943,0.45132743362831856
5,mse_3y_e20.vol.U,0.7,0.8,49,0.7316291116705639,0.5510204081632653
5,mse_3y_e20.vol.U,0.8,0.9,1,0.8152986634317041,0.0
5,mse_3y_e20.vol.U,0.9,1.0,0,,
5,mse_3y_e20.vol.W,0.0,0.1,0,,
5,mse_3y_e20.vol.W,0.1,0.2,10,0.17178699870625885,0.5
5,mse_3y_e20.vol.W,0.2,0.3,67,0.2625489942365201,0.47761194029850745
5,mse_3y_e20.vol.W,0.3,0.4,211,0.3547920984624308,0.5213270142180095
5,mse_3y_e20.vol.W,0.4,0.5,214,0.44869204292285486,0.5
5,mse_3y_e20.vol.W,0.5,0.6,220,0.5500529396574957,0.55
5,mse_3y_e20.vol.W,0.6,0.7,127,0.647802502534623,0.4645669291338583
5,mse_3y_e20.vol.W,0.7,0.8,43,0.7315857177256699,0.5581395348837209
5,mse_3y_e20.vol.W,0.8,0.9,1,0.8088146985372813,0.0
5,mse_3y_e20.vol.W,0.9,1.0,0,,
5,mse_3y_e20.vol.I,0.0,0.1,0,,
5,mse_3y_e20.vol.I,0.1,0.2,9,0.1702830609785108,0.4444444444444444
5,mse_3y_e20.vol.I,0.2,0.3,62,0.26231980784907316,0.43548387096774194
5,mse_3y_e20.vol.I,0.3,0.4,200,0.35412402069917776,0.535
5,mse_3y_e20.vol.I,0.4,0.5,212,0.44773958515488005,0.49528301886792453
5,mse_3y_e20.vol.I,0.5,0.6,235,0.5492509112530585,0.5446808510638298
5,mse_3y_e20.vol.I,0.6,0.7,128,0.6420976679829506,0.46875
5,mse_3y_e20.vol.I,0.7,0.8,46,0.7277436091622138,0.5869565217391305
5,mse_3y_e20.vol.I,0.8,0.9,1,0.8140422572645889,0.0
5,mse_3y_e20.vol.I,0.9,1.0,0,,
5,mse_3y_e20.vol.S,0.0,0.1,0,,
5,mse_3y_e20.vol.S,0.1,0.2,9,0.1731664901908029,0.4444444444444444
5,mse_3y_e20.vol.S,0.2,0.3,62,0.26131924478799595,0.46774193548387094
5,mse_3y_e20.vol.S,0.3,0.4,217,0.35489580069551385,0.5253456221198156
5,mse_3y_e20.vol.S,0.4,0.5,217,0.44878329344801454,0.5069124423963134
5,mse_3y_e20.vol.S,0.5,0.6,226,0.5504120357159783,0.5353982300884956
5,mse_3y_e20.vol.S,0.6,0.7,116,0.6495888311309475,0.47413793103448276
5,mse_3y_e20.vol.S,0.7,0.8,45,0.7357528337399982,0.5555555555555556
5,mse_3y_e20.vol.S,0.8,0.9,1,0.8100622163486567,0.0
5,mse_3y_e20.vol.S,0.9,1.0,0,,
5,mse_3y_e20.order_joint.U,0.0,0.1,0,,
5,mse_3y_e20.order_joint.U,0.1,0.2,6,0.19254845825269026,0.3333333333333333
5,mse_3y_e20.order_joint.U,0.2,0.3,80,0.2591372078515858,0.475
5,mse_3y_e20.order_joint.U,0.3,0.4,166,0.3535237521902363,0.5542168674698795
5,mse_3y_e20.order_joint.U,0.4,0.5,217,0.4496513789414141,0.4608294930875576
5,mse_3y_e20.order_joint.U,0.5,0.6,232,0.5507689101520059,0.5517241379310345
5,mse_3y_e20.order_joint.U,0.6,0.7,141,0.6385908210077782,0.5035460992907801
5,mse_3y_e20.order_joint.U,0.7,0.8,42,0.7560938198719453,0.5238095238095238
5,mse_3y_e20.order_joint.U,0.8,0.9,9,0.8220739334958265,0.5555555555555556
5,mse_3y_e20.order_joint.U,0.9,1.0,0,,
5,mse_3y_e20.order_joint.W,0.0,0.1,0,,
5,mse_3y_e20.order_joint.W,0.1,0.2,5,0.183680092825066,0.2
5,mse_3y_e20.order_joint.W,0.2,0.3,90,0.25804778421300867,0.4666666666666667
5,mse_3y_e20.order_joint.W,0.3,0.4,187,0.3576993082623213,0.5508021390374331
5,mse_3y_e20.order_joint.W,0.4,0.5,207,0.4514298640359186,0.4975845410628019
5,mse_3y_e20.order_joint.W,0.5,0.6,219,0.5497623801652629,0.5251141552511416
5,mse_3y_e20.order_joint.W,0.6,0.7,128,0.6413726052059885,0.515625
5,mse_3y_e20.order_joint.W,0.7,0.8,44,0.7519240808325077,0.4090909090909091
5,mse_3y_e20.order_joint.W,0.8,0.9,13,0.8214393822241027,0.7692307692307693
5,mse_3y_e20.order_joint.W,0.9,1.0,0,,
5,mse_3y_e20.order_joint.I,0.0,0.1,0,,
5,mse_3y_e20.order_joint.I,0.1,0.2,7,0.19026019683319156,0.2857142857142857
5,mse_3y_e20.order_joint.I,0.2,0.3,82,0.2582234051812767,0.4878048780487805
5,mse_3y_e20.order_joint.I,0.3,0.4,165,0.35326304938761155,0.5515151515151515
5,mse_3y_e20.order_joint.I,0.4,0.5,213,0.4492760289553619,0.4647887323943662
5,mse_3y_e20.order_joint.I,0.5,0.6,227,0.5509666889574103,0.5550660792951542
5,mse_3y_e20.order_joint.I,0.6,0.7,149,0.6387912764932185,0.4966442953020134
5,mse_3y_e20.order_joint.I,0.7,0.8,42,0.7535916594575206,0.5238095238095238
5,mse_3y_e20.order_joint.I,0.8,0.9,8,0.821236606411459,0.5
5,mse_3y_e20.order_joint.I,0.9,1.0,0,,
5,mse_3y_e20.order_joint.S,0.0,0.1,0,,
5,mse_3y_e20.order_joint.S,0.1,0.2,4,0.18152479566787103,0.25
5,mse_3y_e20.order_joint.S,0.2,0.3,82,0.2564773788025902,0.4634146341463415
5,mse_3y_e20.order_joint.S,0.3,0.4,193,0.3560219479746602,0.5440414507772021
5,mse_3y_e20.order_joint.S,0.4,0.5,213,0.4511292444093333,0.49765258215962443
5,mse_3y_e20.order_joint.S,0.5,0.6,222,0.550019331481965,0.527027027027027
5,mse_3y_e20.order_joint.S,0.6,0.7,123,0.6417104259953101,0.5121951219512195
5,mse_3y_e20.order_joint.S,0.7,0.8,41,0.7550202913971695,0.4146341463414634
5,mse_3y_e20.order_joint.S,0.8,0.9,15,0.8221906810705423,0.7333333333333333
5,mse_3y_e20.order_joint.S,0.9,1.0,0,,
5,mse_3y_e20.order_fixed.U,0.0,0.1,0,,
5,mse_3y_e20.order_fixed.U,0.1,0.2,5,0.1922199791807648,0.2
5,mse_3y_e20.order_fixed.U,0.2,0.3,81,0.25987662995838506,0.49382716049382713
5,mse_3y_e20.order_fixed.U,0.3,0.4,164,0.3540761123428103,0.5487804878048781
5,mse_3y_e20.order_fixed.U,0.4,0.5,215,0.4491422821092176,0.4697674418604651
5,mse_3y_e20.order_fixed.U,0.5,0.6,234,0.550482320641923,0.5427350427350427
5,mse_3y_e20.order_fixed.U,0.6,0.7,143,0.6379645316243808,0.5034965034965035
5,mse_3y_e20.order_fixed.U,0.7,0.8,42,0.7561147765951347,0.5238095238095238
5,mse_3y_e20.order_fixed.U,0.8,0.9,9,0.82251331460248,0.5555555555555556
5,mse_3y_e20.order_fixed.U,0.9,1.0,0,,
5,mse_3y_e20.order_fixed.W,0.0,0.1,0,,
5,mse_3y_e20.order_fixed.W,0.1,0.2,4,0.18124858701900726,0.25
5,mse_3y_e20.order_fixed.W,0.2,0.3,89,0.25815952645691886,0.4606741573033708
5,mse_3y_e20.order_fixed.W,0.3,0.4,182,0.35669376379662326,0.532967032967033
5,mse_3y_e20.order_fixed.W,0.4,0.5,209,0.4503066669245652,0.5263157894736842
5,mse_3y_e20.order_fixed.W,0.5,0.6,224,0.5508193157390683,0.5178571428571429
5,mse_3y_e20.order_fixed.W,0.6,0.7,128,0.6415658829372695,0.5078125
5,mse_3y_e20.order_fixed.W,0.7,0.8,44,0.7513414571572657,0.4090909090909091
5,mse_3y_e20.order_fixed.W,0.8,0.9,13,0.8209389736872763,0.7692307692307693
5,mse_3y_e20.order_fixed.W,0.9,1.0,0,,
5,mse_3y_e20.order_fixed.I,0.0,0.1,0,,
5,mse_3y_e20.order_fixed.I,0.1,0.2,7,0.1909182750252363,0.2857142857142857
5,mse_3y_e20.order_fixed.I,0.2,0.3,80,0.2584834324694561,0.475
5,mse_3y_e20.order_fixed.I,0.3,0.4,165,0.35322899826907117,0.5515151515151515
5,mse_3y_e20.order_fixed.I,0.4,0.5,216,0.45012986873719574,0.47685185185185186
5,mse_3y_e20.order_fixed.I,0.5,0.6,223,0.5518533602816493,0.5515695067264574
5,mse_3y_e20.order_fixed.I,0.6,0.7,153,0.6385879027079225,0.49019607843137253
5,mse_3y_e20.order_fixed.I,0.7,0.8,42,0.7556588344383508,0.5238095238095238
5,mse_3y_e20.order_fixed.I,0.8,0.9,7,0.8246920386847539,0.5714285714285714
5,mse_3y_e20.order_fixed.I,0.9,1.0,0,,
5,mse_3y_e20.order_fixed.S,0.0,0.1,0,,
5,mse_3y_e20.order_fixed.S,0.1,0.2,4,0.18252844413744762,0.25
5,mse_3y_e20.order_fixed.S,0.2,0.3,82,0.2584364456165478,0.4634146341463415
5,mse_3y_e20.order_fixed.S,0.3,0.4,186,0.35561214723729506,0.5376344086021505
5,mse_3y_e20.order_fixed.S,0.4,0.5,218,0.45052032222203764,0.5045871559633027
5,mse_3y_e20.order_fixed.S,0.5,0.6,224,0.551394789901208,0.5223214285714286
5,mse_3y_e20.order_fixed.S,0.6,0.7,123,0.641715589727238,0.5203252032520326
5,mse_3y_e20.order_fixed.S,0.7,0.8,42,0.7558402496411892,0.42857142857142855
5,mse_3y_e20.order_fixed.S,0.8,0.9,14,0.8234854836043459,0.7142857142857143
5,mse_3y_e20.order_fixed.S,0.9,1.0,0,,
5,mse_3y_e20.scalar_probe.U,0.0,0.1,0,,
5,mse_3y_e20.scalar_probe.U,0.1,0.2,0,,
5,mse_3y_e20.scalar_probe.U,0.2,0.3,26,0.2800025936346492,0.6538461538461539
5,mse_3y_e20.scalar_probe.U,0.3,0.4,196,0.36222171930606467,0.5051020408163265
5,mse_3y_e20.scalar_probe.U,0.4,0.5,414,0.44786685873798837,0.5072463768115942
5,mse_3y_e20.scalar_probe.U,0.5,0.6,175,0.5416881283032462,0.5028571428571429
5,mse_3y_e20.scalar_probe.U,0.6,0.7,76,0.6470588766552408,0.5394736842105263
5,mse_3y_e20.scalar_probe.U,0.7,0.8,6,0.7152976508587057,0.5
5,mse_3y_e20.scalar_probe.U,0.8,0.9,0,,
5,mse_3y_e20.scalar_probe.U,0.9,1.0,0,,
5,frequency_3y,0.0,0.1,0,,
5,frequency_3y,0.1,0.2,0,,
5,frequency_3y,0.2,0.3,0,,
5,frequency_3y,0.3,0.4,0,,
5,frequency_3y,0.4,0.5,727,0.4801225145566359,0.5089408528198074
5,frequency_3y,0.5,0.6,166,0.5055401662049861,0.5301204819277109
5,frequency_3y,0.6,0.7,0,,
5,frequency_3y,0.7,0.8,0,,
5,frequency_3y,0.8,0.9,0,,
5,frequency_3y,0.9,1.0,0,,
5,market4_3y,0.0,0.1,0,,
5,market4_3y,0.1,0.2,0,,
5,market4_3y,0.2,0.3,0,,
5,market4_3y,0.3,0.4,77,0.3717842372220698,0.4675324675324675
5,market4_3y,0.4,0.5,369,0.450341359576589,0.5338753387533876
5,market4_3y,0.5,0.6,381,0.5517410107357019,0.49343832020997375
5,market4_3y,0.6,0.7,66,0.6321107870183901,0.5606060606060606
5,market4_3y,0.7,0.8,0,,
5,market4_3y,0.8,0.9,0,,
5,market4_3y,0.9,1.0,0,,
5,mse_q2026_e10.add.U,0.0,0.1,0,,
5,mse_q2026_e10.add.U,0.1,0.2,0,,
5,mse_q2026_e10.add.U,0.2,0.3,35,0.2734567623907916,0.6285714285714286
5,mse_q2026_e10.add.U,0.3,0.4,137,0.35645601065501925,0.48175182481751827
5,mse_q2026_e10.add.U,0.4,0.5,231,0.4542780129263288,0.5324675324675324
5,mse_q2026_e10.add.U,0.5,0.6,275,0.5479157222948045,0.5163636363636364
5,mse_q2026_e10.add.U,0.6,0.7,150,0.6427803484313007,0.5333333333333333
5,mse_q2026_e10.add.U,0.7,0.8,58,0.738808035641863,0.41379310344827586
5,mse_q2026_e10.add.U,0.8,0.9,7,0.8201185916182899,0.14285714285714285
5,mse_q2026_e10.add.U,0.9,1.0,0,,
5,mse_q2026_e10.add.W,0.0,0.1,0,,
5,mse_q2026_e10.add.W,0.1,0.2,0,,
5,mse_q2026_e10.add.W,0.2,0.3,48,0.272843938091615,0.4583333333333333
5,mse_q2026_e10.add.W,0.3,0.4,155,0.3527657972378842,0.5225806451612903
5,mse_q2026_e10.add.W,0.4,0.5,226,0.45268871166801944,0.5575221238938053
5,mse_q2026_e10.add.W,0.5,0.6,274,0.5494926954370833,0.49635036496350365
5,mse_q2026_e10.add.W,0.6,0.7,133,0.6408606978499697,0.49624060150375937
5,mse_q2026_e10.add.W,0.7,0.8,39,0.731489745062792,0.6153846153846154
5,mse_q2026_e10.add.W,0.8,0.9,18,0.8543953702494513,0.16666666666666666
5,mse_q2026_e10.add.W,0.9,1.0,0,,
5,mse_q2026_e10.add.I,0.0,0.1,0,,
5,mse_q2026_e10.add.I,0.1,0.2,0,,
5,mse_q2026_e10.add.I,0.2,0.3,38,0.2742320872626077,0.631578947368421
5,mse_q2026_e10.add.I,0.3,0.4,138,0.3555839418081202,0.5072463768115942
5,mse_q2026_e10.add.I,0.4,0.5,228,0.4549326792603474,0.5307017543859649
5,mse_q2026_e10.add.I,0.5,0.6,267,0.5469315928258126,0.50187265917603
