head_cutoff,encoder_cutoff,seed,method,group,dimensions,old_norm,new_norm,delta_norm,old_intercept,new_intercept
2023-09-30,2022-12-31,20260912,learned_market,intercept,1,0.016246513394764128,0.03683611776108142,0.020589604366317293,0.016246513394764128,0.03683611776108142
2023-09-30,2022-12-31,20260912,learned_market,decoded,25,0.9411066376747428,0.7687439155652309,0.4425566482328818,,
2023-09-30,2022-12-31,20260912,learned_market,market,4,0.16383214091120307,0.15385684807386454,0.1738323172120566,,
2023-09-30,2022-12-31,20260912,learned_market,vol,0,0.0,0.0,0.0,,
2023-09-30,2022-12-31,20260912,learned_market,order,0,0.0,0.0,0.0,,
2023-09-30,2022-12-31,20260912,learned_vol_interaction,intercept,1,0.015404505526520248,0.03679253776275804,0.021388032236237788,0.015404505526520248,0.03679253776275804
2023-09-30,2022-12-31,20260912,learned_vol_interaction,decoded,25,0.9463625387781801,0.7694550604044716,0.4451163075636897,,
2023-09-30,2022-12-31,20260912,learned_vol_interaction,market,4,0.16114780917032615,0.15343873811445166,0.17538331606208019,,
2023-09-30,2022-12-31,20260912,learned_vol_interaction,vol,1,0.07455678856321307,0.02028637274795204,0.05427041581526103,,
2023-09-30,2022-12-31,20260912,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2023-09-30,2022-12-31,20260912,learned_order_extension,intercept,1,0.015251354319480952,0.03458632773381993,0.019334973414338978,0.015251354319480952,0.03458632773381993
2023-09-30,2022-12-31,20260912,learned_order_extension,decoded,25,0.963921909366944,0.8142735799976113,0.44823572739408074,,
2023-09-30,2022-12-31,20260912,learned_order_extension,market,4,0.16150590318813585,0.1510532684034318,0.17612683129970363,,
2023-09-30,2022-12-31,20260912,learned_order_extension,vol,1,0.08105235504259711,0.038557561687573357,0.042494793355023756,,
2023-09-30,2022-12-31,20260912,learned_order_extension,order,1,0.18114919659643464,0.420410008583257,0.23926081198682236,,
2023-09-30,2022-12-31,20260912,learned_order_offset,intercept,1,0.015404505526520248,0.03679253776275804,0.021388032236237788,0.015404505526520248,0.03679253776275804
2023-09-30,2022-12-31,20260912,learned_order_offset,decoded,25,0.9463625387781801,0.7694550604044716,0.4451163075636897,,
2023-09-30,2022-12-31,20260912,learned_order_offset,market,4,0.16114780917032615,0.15343873811445166,0.17538331606208019,,
2023-09-30,2022-12-31,20260912,learned_order_offset,vol,1,0.07455678856321307,0.02028637274795204,0.05427041581526103,,
2023-09-30,2022-12-31,20260912,learned_order_offset,order,1,0.17821482342829434,0.4089502551416037,0.23073543171330937,,
2023-12-31,2023-12-31,20260910,learned_market,intercept,1,0.011045527281816587,0.011045527281816587,0.0,0.011045527281816587,0.011045527281816587
2023-12-31,2023-12-31,20260910,learned_market,decoded,25,0.8852981566397865,0.8852981566397865,0.0,,
2023-12-31,2023-12-31,20260910,learned_market,market,4,0.2534158350643367,0.2534158350643367,0.0,,
2023-12-31,2023-12-31,20260910,learned_market,vol,0,0.0,0.0,0.0,,
2023-12-31,2023-12-31,20260910,learned_market,order,0,0.0,0.0,0.0,,
2023-12-31,2023-12-31,20260910,learned_vol_interaction,intercept,1,0.009369672366856752,0.009369672366856752,0.0,0.009369672366856752,0.009369672366856752
2023-12-31,2023-12-31,20260910,learned_vol_interaction,decoded,25,0.8892566200529759,0.8892566200529759,0.0,,
2023-12-31,2023-12-31,20260910,learned_vol_interaction,market,4,0.24944731877003679,0.24944731877003679,0.0,,
2023-12-31,2023-12-31,20260910,learned_vol_interaction,vol,1,0.10869047363715365,0.10869047363715365,0.0,,
2023-12-31,2023-12-31,20260910,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2023-12-31,2023-12-31,20260910,learned_order_extension,intercept,1,0.01017581378400253,0.01017581378400253,0.0,0.01017581378400253,0.01017581378400253
2023-12-31,2023-12-31,20260910,learned_order_extension,decoded,25,0.8909338570570607,0.8909338570570607,0.0,,
2023-12-31,2023-12-31,20260910,learned_order_extension,market,4,0.2508316726682096,0.2508316726682096,0.0,,
2023-12-31,2023-12-31,20260910,learned_order_extension,vol,1,0.1096058233601456,0.1096058233601456,0.0,,
2023-12-31,2023-12-31,20260910,learned_order_extension,order,1,0.11745807491871758,0.11745807491871758,0.0,,
2023-12-31,2023-12-31,20260910,learned_order_offset,intercept,1,0.009369672366856752,0.009369672366856752,0.0,0.009369672366856752,0.009369672366856752
2023-12-31,2023-12-31,20260910,learned_order_offset,decoded,25,0.8892566200529759,0.8892566200529759,0.0,,
2023-12-31,2023-12-31,20260910,learned_order_offset,market,4,0.24944731877003679,0.24944731877003679,0.0,,
2023-12-31,2023-12-31,20260910,learned_order_offset,vol,1,0.10869047363715365,0.10869047363715365,0.0,,
2023-12-31,2023-12-31,20260910,learned_order_offset,order,1,0.11697966070625053,0.11697966070625053,0.0,,
2023-12-31,2023-12-31,20260911,learned_market,intercept,1,0.010886479853462165,0.010886479853462165,0.0,0.010886479853462165,0.010886479853462165
2023-12-31,2023-12-31,20260911,learned_market,decoded,25,0.7440754833574748,0.7440754833574748,0.0,,
2023-12-31,2023-12-31,20260911,learned_market,market,4,0.23397882596454334,0.23397882596454334,0.0,,
2023-12-31,2023-12-31,20260911,learned_market,vol,0,0.0,0.0,0.0,,
2023-12-31,2023-12-31,20260911,learned_market,order,0,0.0,0.0,0.0,,
2023-12-31,2023-12-31,20260911,learned_vol_interaction,intercept,1,0.010805601294049016,0.010805601294049016,0.0,0.010805601294049016,0.010805601294049016
2023-12-31,2023-12-31,20260911,learned_vol_interaction,decoded,25,0.7440853226164954,0.7440853226164954,0.0,,
2023-12-31,2023-12-31,20260911,learned_vol_interaction,market,4,0.23382098047012126,0.23382098047012126,0.0,,
2023-12-31,2023-12-31,20260911,learned_vol_interaction,vol,1,0.003450205152532855,0.003450205152532855,0.0,,
2023-12-31,2023-12-31,20260911,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2023-12-31,2023-12-31,20260911,learned_order_extension,intercept,1,0.012966781582481771,0.012966781582481771,0.0,0.012966781582481771,0.012966781582481771
2023-12-31,2023-12-31,20260911,learned_order_extension,decoded,25,0.7502768623591224,0.7502768623591224,0.0,,
2023-12-31,2023-12-31,20260911,learned_order_extension,market,4,0.23412062822152888,0.23412062822152888,0.0,,
2023-12-31,2023-12-31,20260911,learned_order_extension,vol,1,0.004849488468156756,0.004849488468156756,0.0,,
2023-12-31,2023-12-31,20260911,learned_order_extension,order,1,0.15875938575583595,0.15875938575583595,0.0,,
2023-12-31,2023-12-31,20260911,learned_order_offset,intercept,1,0.010805601294049016,0.010805601294049016,0.0,0.010805601294049016,0.010805601294049016
2023-12-31,2023-12-31,20260911,learned_order_offset,decoded,25,0.7440853226164954,0.7440853226164954,0.0,,
2023-12-31,2023-12-31,20260911,learned_order_offset,market,4,0.23382098047012126,0.23382098047012126,0.0,,
2023-12-31,2023-12-31,20260911,learned_order_offset,vol,1,0.003450205152532855,0.003450205152532855,0.0,,
2023-12-31,2023-12-31,20260911,learned_order_offset,order,1,0.15818534637538473,0.15818534637538473,0.0,,
2023-12-31,2023-12-31,20260912,learned_market,intercept,1,0.010815868280274395,0.010815868280274395,0.0,0.010815868280274395,0.010815868280274395
2023-12-31,2023-12-31,20260912,learned_market,decoded,25,0.8083051358897143,0.8083051358897143,0.0,,
2023-12-31,2023-12-31,20260912,learned_market,market,4,0.27251152873911294,0.27251152873911294,0.0,,
2023-12-31,2023-12-31,20260912,learned_market,vol,0,0.0,0.0,0.0,,
2023-12-31,2023-12-31,20260912,learned_market,order,0,0.0,0.0,0.0,,
2023-12-31,2023-12-31,20260912,learned_vol_interaction,intercept,1,0.009989162293396544,0.009989162293396544,0.0,0.009989162293396544,0.009989162293396544
2023-12-31,2023-12-31,20260912,learned_vol_interaction,decoded,25,0.8082692994533042,0.8082692994533042,0.0,,
2023-12-31,2023-12-31,20260912,learned_vol_interaction,market,4,0.26967094275157644,0.26967094275157644,0.0,,
2023-12-31,2023-12-31,20260912,learned_vol_interaction,vol,1,0.04452886195103127,0.04452886195103127,0.0,,
2023-12-31,2023-12-31,20260912,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2023-12-31,2023-12-31,20260912,learned_order_extension,intercept,1,0.00967959920394028,0.00967959920394028,0.0,0.00967959920394028,0.00967959920394028
2023-12-31,2023-12-31,20260912,learned_order_extension,decoded,25,0.8140665248783823,0.8140665248783823,0.0,,
2023-12-31,2023-12-31,20260912,learned_order_extension,market,4,0.27073414266644863,0.27073414266644863,0.0,,
2023-12-31,2023-12-31,20260912,learned_order_extension,vol,1,0.04705380132935029,0.04705380132935029,0.0,,
2023-12-31,2023-12-31,20260912,learned_order_extension,order,1,0.18814900828682019,0.18814900828682019,0.0,,
2023-12-31,2023-12-31,20260912,learned_order_offset,intercept,1,0.009989162293396544,0.009989162293396544,0.0,0.009989162293396544,0.009989162293396544
2023-12-31,2023-12-31,20260912,learned_order_offset,decoded,25,0.8082692994533042,0.8082692994533042,0.0,,
2023-12-31,2023-12-31,20260912,learned_order_offset,market,4,0.26967094275157644,0.26967094275157644,0.0,,
2023-12-31,2023-12-31,20260912,learned_order_offset,vol,1,0.04452886195103127,0.04452886195103127,0.0,,
2023-12-31,2023-12-31,20260912,learned_order_offset,order,1,0.1872242217622284,0.1872242217622284,0.0,,
2024-03-31,2023-12-31,20260910,learned_market,intercept,1,0.011045527281816587,0.041920533619756686,0.05296606090157327,0.011045527281816587,-0.041920533619756686
2024-03-31,2023-12-31,20260910,learned_market,decoded,25,0.8852981566397865,0.9856986831245557,0.276186331958932,,
2024-03-31,2023-12-31,20260910,learned_market,market,4,0.2534158350643367,0.22413691748719253,0.061468203058628115,,
2024-03-31,2023-12-31,20260910,learned_market,vol,0,0.0,0.0,0.0,,
2024-03-31,2023-12-31,20260910,learned_market,order,0,0.0,0.0,0.0,,
2024-03-31,2023-12-31,20260910,learned_vol_interaction,intercept,1,0.009369672366856752,0.044749745944469614,0.05411941831132637,0.009369672366856752,-0.044749745944469614
2024-03-31,2023-12-31,20260910,learned_vol_interaction,decoded,25,0.8892566200529759,0.9903063428796127,0.2770502772746976,,
2024-03-31,2023-12-31,20260910,learned_vol_interaction,market,4,0.24944731877003679,0.2217740966581501,0.06025905571825169,,
2024-03-31,2023-12-31,20260910,learned_vol_interaction,vol,1,0.10869047363715365,0.11100369297529242,0.0023132193381387722,,
2024-03-31,2023-12-31,20260910,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2024-03-31,2023-12-31,20260910,learned_order_extension,intercept,1,0.01017581378400253,0.04446567650043828,0.054641490284440805,0.01017581378400253,-0.04446567650043828
2024-03-31,2023-12-31,20260910,learned_order_extension,decoded,25,0.8909338570570607,0.9917599648158903,0.2774577125638006,,
2024-03-31,2023-12-31,20260910,learned_order_extension,market,4,0.2508316726682096,0.2227488797674285,0.060601453276634194,,
2024-03-31,2023-12-31,20260910,learned_order_extension,vol,1,0.1096058233601456,0.11160302685926429,0.0019972034991186938,,
2024-03-31,2023-12-31,20260910,learned_order_extension,order,1,0.11745807491871758,0.10002932612360503,0.017428748795112553,,
2024-03-31,2023-12-31,20260910,learned_order_offset,intercept,1,0.009369672366856752,0.044749745944469614,0.05411941831132637,0.009369672366856752,-0.044749745944469614
2024-03-31,2023-12-31,20260910,learned_order_offset,decoded,25,0.8892566200529759,0.9903063428796127,0.2770502772746976,,
2024-03-31,2023-12-31,20260910,learned_order_offset,market,4,0.24944731877003679,0.2217740966581501,0.06025905571825169,,
2024-03-31,2023-12-31,20260910,learned_order_offset,vol,1,0.10869047363715365,0.11100369297529242,0.0023132193381387722,,
2024-03-31,2023-12-31,20260910,learned_order_offset,order,1,0.11697966070625053,0.0996826756690385,0.017296985037212026,,
2024-03-31,2023-12-31,20260911,learned_market,intercept,1,0.010886479853462165,0.04218060636363347,0.05306708621709564,0.010886479853462165,-0.04218060636363347
2024-03-31,2023-12-31,20260911,learned_market,decoded,25,0.7440754833574748,0.7903067766208007,0.23205194289545394,,
2024-03-31,2023-12-31,20260911,learned_market,market,4,0.23397882596454334,0.20947187317430652,0.07454446739716139,,
2024-03-31,2023-12-31,20260911,learned_market,vol,0,0.0,0.0,0.0,,
2024-03-31,2023-12-31,20260911,learned_market,order,0,0.0,0.0,0.0,,
2024-03-31,2023-12-31,20260911,learned_vol_interaction,intercept,1,0.010805601294049016,0.041714270516228544,0.05251987181027756,0.010805601294049016,-0.041714270516228544
2024-03-31,2023-12-31,20260911,learned_vol_interaction,decoded,25,0.7440853226164954,0.7902027956120887,0.23212737902745065,,
2024-03-31,2023-12-31,20260911,learned_vol_interaction,market,4,0.23382098047012126,0.21000489883728918,0.07362408139992525,,
2024-03-31,2023-12-31,20260911,learned_vol_interaction,vol,1,0.003450205152532855,0.020049904156309063,0.02350010930884192,,
2024-03-31,2023-12-31,20260911,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2024-03-31,2023-12-31,20260911,learned_order_extension,intercept,1,0.012966781582481771,0.04011237993320773,0.053079161515689505,0.012966781582481771,-0.04011237993320773
2024-03-31,2023-12-31,20260911,learned_order_extension,decoded,25,0.7502768623591224,0.796505350158589,0.23194803660710384,,
2024-03-31,2023-12-31,20260911,learned_order_extension,market,4,0.23412062822152888,0.21026512471960238,0.0737007975337708,,
2024-03-31,2023-12-31,20260911,learned_order_extension,vol,1,0.004849488468156756,0.01869342160955491,0.023542910077711664,,
2024-03-31,2023-12-31,20260911,learned_order_extension,order,1,0.15875938575583595,0.17369203346872739,0.014932647712891434,,
2024-03-31,2023-12-31,20260911,learned_order_offset,intercept,1,0.010805601294049016,0.041714270516228544,0.05251987181027756,0.010805601294049016,-0.041714270516228544
2024-03-31,2023-12-31,20260911,learned_order_offset,decoded,25,0.7440853226164954,0.7902027956120887,0.23212737902745065,,
2024-03-31,2023-12-31,20260911,learned_order_offset,market,4,0.23382098047012126,0.21000489883728918,0.07362408139992525,,
2024-03-31,2023-12-31,20260911,learned_order_offset,vol,1,0.003450205152532855,0.020049904156309063,0.02350010930884192,,
2024-03-31,2023-12-31,20260911,learned_order_offset,order,1,0.15818534637538473,0.17310644846856407,0.014921102093179345,,
2024-03-31,2023-12-31,20260912,learned_market,intercept,1,0.010815868280274395,0.0413877714043974,0.052203639684671795,0.010815868280274395,-0.0413877714043974
2024-03-31,2023-12-31,20260912,learned_market,decoded,25,0.8083051358897143,0.7403412590438457,0.21075522069073863,,
2024-03-31,2023-12-31,20260912,learned_market,market,4,0.27251152873911294,0.2942509407170598,0.11622260559543472,,
2024-03-31,2023-12-31,20260912,learned_market,vol,0,0.0,0.0,0.0,,
2024-03-31,2023-12-31,20260912,learned_market,order,0,0.0,0.0,0.0,,
2024-03-31,2023-12-31,20260912,learned_vol_interaction,intercept,1,0.009989162293396544,0.04248862868686926,0.05247779098026581,0.009989162293396544,-0.04248862868686926
2024-03-31,2023-12-31,20260912,learned_vol_interaction,decoded,25,0.8082692994533042,0.7405606613568632,0.21119423707442767,,
2024-03-31,2023-12-31,20260912,learned_vol_interaction,market,4,0.26967094275157644,0.2930434891533226,0.11656230330671066,,
2024-03-31,2023-12-31,20260912,learned_vol_interaction,vol,1,0.04452886195103127,0.05071300986018634,0.006184147909155072,,
2024-03-31,2023-12-31,20260912,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2024-03-31,2023-12-31,20260912,learned_order_extension,intercept,1,0.00967959920394028,0.04317068581253141,0.05285028501647169,0.00967959920394028,-0.04317068581253141
2024-03-31,2023-12-31,20260912,learned_order_extension,decoded,25,0.8140665248783823,0.7429563926073143,0.21597218080358724,,
2024-03-31,2023-12-31,20260912,learned_order_extension,market,4,0.27073414266644863,0.29357331955651195,0.1185263172212127,,
2024-03-31,2023-12-31,20260912,learned_order_extension,vol,1,0.04705380132935029,0.052597113785174496,0.005543312455824206,,
2024-03-31,2023-12-31,20260912,learned_order_extension,order,1,0.18814900828682019,0.13020282985888487,0.05794617842793531,,
2024-03-31,2023-12-31,20260912,learned_order_offset,intercept,1,0.009989162293396544,0.04248862868686926,0.05247779098026581,0.009989162293396544,-0.04248862868686926
2024-03-31,2023-12-31,20260912,learned_order_offset,decoded,25,0.8082692994533042,0.7405606613568632,0.21119423707442767,,
2024-03-31,2023-12-31,20260912,learned_order_offset,market,4,0.26967094275157644,0.2930434891533226,0.11656230330671066,,
2024-03-31,2023-12-31,20260912,learned_order_offset,vol,1,0.04452886195103127,0.05071300986018634,0.006184147909155072,,
2024-03-31,2023-12-31,20260912,learned_order_offset,order,1,0.1872242217622284,0.1297649773631926,0.0574592443990358,,
2024-06-30,2023-12-31,20260910,learned_market,intercept,1,0.011045527281816587,0.06737437784687293,0.07841990512868952,0.011045527281816587,-0.06737437784687293
2024-06-30,2023-12-31,20260910,learned_market,decoded,25,0.8852981566397865,0.9954925054438255,0.37032849498315545,,
2024-06-30,2023-12-31,20260910,learned_market,market,4,0.2534158350643367,0.26881396122950874,0.043926742155596214,,
2024-06-30,2023-12-31,20260910,learned_market,vol,0,0.0,0.0,0.0,,
2024-06-30,2023-12-31,20260910,learned_market,order,0,0.0,0.0,0.0,,
2024-06-30,2023-12-31,20260910,learned_vol_interaction,intercept,1,0.009369672366856752,0.06933065628451891,0.07870032865137566,0.009369672366856752,-0.06933065628451891
2024-06-30,2023-12-31,20260910,learned_vol_interaction,decoded,25,0.8892566200529759,0.9968169489699942,0.370676929052689,,
2024-06-30,2023-12-31,20260910,learned_vol_interaction,market,4,0.24944731877003679,0.26641966032641134,0.04410373999234299,,
2024-06-30,2023-12-31,20260910,learned_vol_interaction,vol,1,0.10869047363715365,0.06525267402681403,0.04343779961033961,,
2024-06-30,2023-12-31,20260910,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2024-06-30,2023-12-31,20260910,learned_order_extension,intercept,1,0.01017581378400253,0.06956788268775739,0.07974369647175993,0.01017581378400253,-0.06956788268775739
2024-06-30,2023-12-31,20260910,learned_order_extension,decoded,25,0.8909338570570607,0.997306952733652,0.3699712262721701,,
2024-06-30,2023-12-31,20260910,learned_order_extension,market,4,0.2508316726682096,0.2677327438074434,0.044427921917117294,,
2024-06-30,2023-12-31,20260910,learned_order_extension,vol,1,0.1096058233601456,0.06547964030493836,0.04412618305520724,,
2024-06-30,2023-12-31,20260910,learned_order_extension,order,1,0.11745807491871758,0.062299939124297044,0.05515813579442054,,
2024-06-30,2023-12-31,20260910,learned_order_offset,intercept,1,0.009369672366856752,0.06933065628451891,0.07870032865137566,0.009369672366856752,-0.06933065628451891
2024-06-30,2023-12-31,20260910,learned_order_offset,decoded,25,0.8892566200529759,0.9968169489699942,0.370676929052689,,
2024-06-30,2023-12-31,20260910,learned_order_offset,market,4,0.24944731877003679,0.26641966032641134,0.04410373999234299,,
2024-06-30,2023-12-31,20260910,learned_order_offset,vol,1,0.10869047363715365,0.06525267402681403,0.04343779961033961,,
2024-06-30,2023-12-31,20260910,learned_order_offset,order,1,0.11697966070625053,0.062117700638111326,0.054861960068139204,,
2024-06-30,2023-12-31,20260911,learned_market,intercept,1,0.010886479853462165,0.06682791719739861,0.07771439705086078,0.010886479853462165,-0.06682791719739861
2024-06-30,2023-12-31,20260911,learned_market,decoded,25,0.7440754833574748,0.7833583671733226,0.29492496355765835,,
2024-06-30,2023-12-31,20260911,learned_market,market,4,0.23397882596454334,0.22998411245057368,0.04141872080163619,,
2024-06-30,2023-12-31,20260911,learned_market,vol,0,0.0,0.0,0.0,,
2024-06-30,2023-12-31,20260911,learned_market,order,0,0.0,0.0,0.0,,
2024-06-30,2023-12-31,20260911,learned_vol_interaction,intercept,1,0.010805601294049016,0.06504496100195709,0.0758505622960061,0.010805601294049016,-0.06504496100195709
2024-06-30,2023-12-31,20260911,learned_vol_interaction,decoded,25,0.7440853226164954,0.7835850505333443,0.2951910785615549,,
2024-06-30,2023-12-31,20260911,learned_vol_interaction,market,4,0.23382098047012126,0.23344205764555942,0.03884385134570633,,
2024-06-30,2023-12-31,20260911,learned_vol_interaction,vol,1,0.003450205152532855,0.05972938968343847,0.06317959483597133,,
2024-06-30,2023-12-31,20260911,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2024-06-30,2023-12-31,20260911,learned_order_extension,intercept,1,0.012966781582481771,0.06426813854733117,0.07723492012981294,0.012966781582481771,-0.06426813854733117
2024-06-30,2023-12-31,20260911,learned_order_extension,decoded,25,0.7502768623591224,0.7881549236709235,0.2943819870193814,,
2024-06-30,2023-12-31,20260911,learned_order_extension,market,4,0.23412062822152888,0.23449231007256124,0.03864373081153821,,
2024-06-30,2023-12-31,20260911,learned_order_extension,vol,1,0.004849488468156756,0.059122294517807476,0.06397178298596423,,
2024-06-30,2023-12-31,20260911,learned_order_extension,order,1,0.15875938575583595,0.13033131432611966,0.02842807142971629,,
2024-06-30,2023-12-31,20260911,learned_order_offset,intercept,1,0.010805601294049016,0.06504496100195709,0.0758505622960061,0.010805601294049016,-0.06504496100195709
2024-06-30,2023-12-31,20260911,learned_order_offset,decoded,25,0.7440853226164954,0.7835850505333443,0.2951910785615549,,
2024-06-30,2023-12-31,20260911,learned_order_offset,market,4,0.23382098047012126,0.23344205764555942,0.03884385134570633,,
2024-06-30,2023-12-31,20260911,learned_order_offset,vol,1,0.003450205152532855,0.05972938968343847,0.06317959483597133,,
2024-06-30,2023-12-31,20260911,learned_order_offset,order,1,0.15818534637538473,0.13002792171580457,0.028157424659580155,,
2024-06-30,2023-12-31,20260912,learned_market,intercept,1,0.010815868280274395,0.06759537816089876,0.07841124644117316,0.010815868280274395,-0.06759537816089876
2024-06-30,2023-12-31,20260912,learned_market,decoded,25,0.8083051358897143,0.8671377557752588,0.3583573737309339,,
2024-06-30,2023-12-31,20260912,learned_market,market,4,0.27251152873911294,0.2553497409277528,0.061286507101425136,,
2024-06-30,2023-12-31,20260912,learned_market,vol,0,0.0,0.0,0.0,,
2024-06-30,2023-12-31,20260912,learned_market,order,0,0.0,0.0,0.0,,
2024-06-30,2023-12-31,20260912,learned_vol_interaction,intercept,1,0.009989162293396544,0.06941510427819643,0.07940426657159297,0.009989162293396544,-0.06941510427819643
2024-06-30,2023-12-31,20260912,learned_vol_interaction,decoded,25,0.8082692994533042,0.8674989614010019,0.35909513947479127,,
2024-06-30,2023-12-31,20260912,learned_vol_interaction,market,4,0.26967094275157644,0.2518771948615028,0.06393824218232547,,
2024-06-30,2023-12-31,20260912,learned_vol_interaction,vol,1,0.04452886195103127,0.07130512512299558,0.026776263171964312,,
2024-06-30,2023-12-31,20260912,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2024-06-30,2023-12-31,20260912,learned_order_extension,intercept,1,0.00967959920394028,0.06980706946492223,0.0794866686688625,0.00967959920394028,-0.06980706946492223
2024-06-30,2023-12-31,20260912,learned_order_extension,decoded,25,0.8140665248783823,0.8692481751281517,0.36089530259567765,,
2024-06-30,2023-12-31,20260912,learned_order_extension,market,4,0.27073414266644863,0.2511573115134784,0.06469088554336735,,
2024-06-30,2023-12-31,20260912,learned_order_extension,vol,1,0.04705380132935029,0.07217605206920079,0.0251222507398505,,
2024-06-30,2023-12-31,20260912,learned_order_extension,order,1,0.18814900828682019,0.09784777275186579,0.0903012355349544,,
2024-06-30,2023-12-31,20260912,learned_order_offset,intercept,1,0.009989162293396544,0.06941510427819643,0.07940426657159297,0.009989162293396544,-0.06941510427819643
2024-06-30,2023-12-31,20260912,learned_order_offset,decoded,25,0.8082692994533042,0.8674989614010019,0.35909513947479127,,
2024-06-30,2023-12-31,20260912,learned_order_offset,market,4,0.26967094275157644,0.2518771948615028,0.06393824218232547,,
2024-06-30,2023-12-31,20260912,learned_order_offset,vol,1,0.04452886195103127,0.07130512512299558,0.026776263171964312,,
2024-06-30,2023-12-31,20260912,learned_order_offset,order,1,0.1872242217622284,0.09759019609653041,0.08963402566569798,,
2024-09-30,2023-12-31,20260910,learned_market,intercept,1,0.011045527281816587,0.11537796870775607,0.12642349598957267,0.011045527281816587,-0.11537796870775607
2024-09-30,2023-12-31,20260910,learned_market,decoded,25,0.8852981566397865,0.9448385340682517,0.45506773249924565,,
2024-09-30,2023-12-31,20260910,learned_market,market,4,0.2534158350643367,0.2427084964317323,0.08126509914628431,,
2024-09-30,2023-12-31,20260910,learned_market,vol,0,0.0,0.0,0.0,,
2024-09-30,2023-12-31,20260910,learned_market,order,0,0.0,0.0,0.0,,
2024-09-30,2023-12-31,20260910,learned_vol_interaction,intercept,1,0.009369672366856752,0.11772421741572546,0.1270938897825822,0.009369672366856752,-0.11772421741572546
2024-09-30,2023-12-31,20260910,learned_vol_interaction,decoded,25,0.8892566200529759,0.9463659883016206,0.45651697447651995,,
2024-09-30,2023-12-31,20260910,learned_vol_interaction,market,4,0.24944731877003679,0.24229545218610116,0.07948464315854557,,
2024-09-30,2023-12-31,20260910,learned_vol_interaction,vol,1,0.10869047363715365,0.06647950372678382,0.04221096991036982,,
2024-09-30,2023-12-31,20260910,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2024-09-30,2023-12-31,20260910,learned_order_extension,intercept,1,0.01017581378400253,0.11885914558517191,0.12903495936917445,0.01017581378400253,-0.11885914558517191
2024-09-30,2023-12-31,20260910,learned_order_extension,decoded,25,0.8909338570570607,0.9469742244973248,0.4590198174674719,,
2024-09-30,2023-12-31,20260910,learned_order_extension,market,4,0.2508316726682096,0.24392751130644783,0.07945089750851021,,
2024-09-30,2023-12-31,20260910,learned_order_extension,vol,1,0.1096058233601456,0.0675906835716356,0.04201513978851,,
2024-09-30,2023-12-31,20260910,learned_order_extension,order,1,0.11745807491871758,0.10309368655610432,0.014364388362613265,,
2024-09-30,2023-12-31,20260910,learned_order_offset,intercept,1,0.009369672366856752,0.11772421741572546,0.1270938897825822,0.009369672366856752,-0.11772421741572546
2024-09-30,2023-12-31,20260910,learned_order_offset,decoded,25,0.8892566200529759,0.9463659883016206,0.45651697447651995,,
2024-09-30,2023-12-31,20260910,learned_order_offset,market,4,0.24944731877003679,0.24229545218610116,0.07948464315854557,,
2024-09-30,2023-12-31,20260910,learned_order_offset,vol,1,0.10869047363715365,0.06647950372678382,0.04221096991036982,,
2024-09-30,2023-12-31,20260910,learned_order_offset,order,1,0.11697966070625053,0.10241429033247376,0.014565370373776768,,
2024-09-30,2023-12-31,20260911,learned_market,intercept,1,0.010886479853462165,0.11523413508227735,0.1261206149357395,0.010886479853462165,-0.11523413508227735
2024-09-30,2023-12-31,20260911,learned_market,decoded,25,0.7440754833574748,0.8208526023370852,0.38346880893850965,,
2024-09-30,2023-12-31,20260911,learned_market,market,4,0.23397882596454334,0.23296644903701702,0.10565550484493297,,
2024-09-30,2023-12-31,20260911,learned_market,vol,0,0.0,0.0,0.0,,
2024-09-30,2023-12-31,20260911,learned_market,order,0,0.0,0.0,0.0,,
2024-09-30,2023-12-31,20260911,learned_vol_interaction,intercept,1,0.010805601294049016,0.11457591803564399,0.125381519329693,0.010805601294049016,-0.11457591803564399
2024-09-30,2023-12-31,20260911,learned_vol_interaction,decoded,25,0.7440853226164954,0.8206274677905449,0.38359454098100604,,
2024-09-30,2023-12-31,20260911,learned_vol_interaction,market,4,0.23382098047012126,0.23347825758066307,0.10473141998451176,,
2024-09-30,2023-12-31,20260911,learned_vol_interaction,vol,1,0.003450205152532855,0.01775719383270761,0.021207398985240464,,
2024-09-30,2023-12-31,20260911,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2024-09-30,2023-12-31,20260911,learned_order_extension,intercept,1,0.012966781582481771,0.11396620582338116,0.12693298740586292,0.012966781582481771,-0.11396620582338116
2024-09-30,2023-12-31,20260911,learned_order_extension,decoded,25,0.7502768623591224,0.8230387776564042,0.3831918942988405,,
2024-09-30,2023-12-31,20260911,learned_order_extension,market,4,0.23412062822152888,0.23347968134218797,0.10486244362878593,,
