cutoff,year,view,method,seed,state,residual_mean,residual_sum,up_n,down_n,opposite_class_pairs,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
2026-03-31,2026,daily,learned_order_offset,-1,all,-0.04566868368040966,-2.557446286102941,25,31,775,56,0.5535714285714286,0.44642857142857145,31,0.5464516129032257,0.42857142857142855,0.44642857142857145,12,19,12,13,0.5445161290322581,0.24789714666866322,0.6889446636129747,0.4920972551089811,0.04144028306862041,0.04566868368040966,0.0
2026-03-31,2026,daily,learned_order_offset,-1,negative_low,0.19181227448758142,1.1508736469254885,4,2,8,6,0.6666666666666666,0.3333333333333333,4,0.75,0.3333333333333333,0.6666666666666666,2,2,0,2,1.0,0.2300995145782181,0.6529958185349022,0.47485439217908526,0.048608097468669835,-0.19181227448758137,0.0
2026-03-31,2026,daily,learned_order_offset,-1,negative_high,0.5466019444057622,0.5466019444057622,1,0,0,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.2987736856281599,0.7909848294176,0.4533980555942379,0.0,-0.5466019444057622,0.0
2026-03-31,2026,daily,learned_order_offset,-1,nonnegative_low,-0.15289106110092032,-6.727206688440495,15,29,435,44,0.5227272727272727,0.4772727272727273,23,0.49310344827586206,0.4090909090909091,0.3409090909090909,6,17,12,9,0.503448275862069,0.24953862288456422,0.6922700169447654,0.4938001520100112,0.04181873530928079,0.15289106110092032,0.0
2026-03-31,2026,daily,learned_order_offset,-1,nonnegative_high,0.4944569622012608,2.472284811006304,5,0,0,5,0.8,0.2,4,,0.8,1.0,4,0,0,1,,0.2446340066853693,0.6824121352259769,0.5055430377987392,0.012096248016236648,-0.4944569622012608,0.0
2026-03-31,2026,friday,learned_market,20260910,all,-0.08933995485475393,-0.9827395034022932,4,7,28,11,0.45454545454545453,0.5454545454545454,5,0.4107142857142857,0.36363636363636365,0.36363636363636365,1,4,3,3,0.5357142857142857,0.23253578113914045,0.6560817749635158,0.4529763184911175,0.07508593784908242,0.08933995485475388,0.0
2026-03-31,2026,friday,learned_market,20260910,negative_low,0.08364785506794972,0.16729571013589944,1,1,1,2,1.0,0.0,2,1.0,0.5,0.5,1,1,0,0,1.0,0.13604266826979733,0.4536777597500007,0.4163521449320503,0.1407706796316194,-0.0836478550679497,0.0
2026-03-31,2026,friday,learned_market,20260910,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,friday,learned_market,20260910,nonnegative_low,-0.21579353471952595,-1.7263482777562076,2,6,12,8,0.375,0.625,3,0.25,0.375,0.25,0,3,3,2,0.3333333333333333,0.2442089385003241,0.6813479437028098,0.46579353471952595,0.0468098999004555,0.21579353471952595,0.0
2026-03-31,2026,friday,learned_market,20260910,nonnegative_high,0.5763130642180148,0.5763130642180148,1,0,0,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.33213674798835763,0.8587604554761935,0.4236869357819852,0.0,-0.5763130642180148,0.0
2026-03-31,2026,friday,learned_market,20260911,all,-0.15465015125273707,-1.7011516637801076,4,7,28,11,0.45454545454545453,0.5454545454545454,5,0.5178571428571428,0.7272727272727273,0.36363636363636365,3,2,5,1,0.5714285714285714,0.246692291810786,0.6861676204135514,0.5182865148891008,0.04604256392311998,0.15465015125273718,0.0
2026-03-31,2026,friday,learned_market,20260911,negative_low,-0.03259051390951495,-0.0651810278190299,1,1,1,2,0.5,0.5,1,0.5,1.0,0.5,1,0,1,0,1.0,0.250737771928206,0.6946244835567075,0.532590513909515,0.00032447495267518,0.03259051390951495,0.0
2026-03-31,2026,friday,learned_market,20260911,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,friday,learned_market,20260911,nonnegative_low,-0.2515323073647,-2.0122584589176,2,6,12,8,0.375,0.625,3,0.41666666666666663,0.625,0.25,1,2,4,1,0.3333333333333333,0.2588183925446094,0.7108160732092794,0.5015323073647,0.0345497418151791,0.2515323073647,0.0
2026-03-31,2026,friday,learned_market,20260911,nonnegative_high,0.3762878229565222,0.3762878229565222,1,0,0,1,1.0,0.0,1,,1.0,1.0,1,0,0,0,,0.141592525705359,0.47206627176141525,0.6237121770434778,0.0,-0.3762878229565222,0.0
2026-03-31,2026,friday,learned_market,20260912,all,-0.11795850506573964,-1.297543555723136,4,7,28,11,0.45454545454545453,0.5454545454545454,5,0.4107142857142857,0.36363636363636365,0.36363636363636365,1,4,3,3,0.32142857142857145,0.2574013486808022,0.7079801160723576,0.4815948687021033,0.03691534606499866,0.11795850506573963,0.0
2026-03-31,2026,friday,learned_market,20260912,negative_low,0.04053488644973502,0.08106977289947004,1,1,1,2,0.5,0.5,1,0.5,0.0,0.5,0,1,0,1,0.0,0.272457514984691,0.7383838546144853,0.459465113550265,0.020398345467391082,-0.04053488644973502,0.0
2026-03-31,2026,friday,learned_market,20260912,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,friday,learned_market,20260912,nonnegative_low,-0.23891178795304907,-1.9112943036243926,2,6,12,8,0.5,0.5,4,0.5,0.5,0.25,1,3,3,1,0.4166666666666667,0.25034384804882354,0.6937838062578713,0.48891178795304907,0.039601823241255656,0.23891178795304907,0.0
2026-03-31,2026,friday,learned_market,20260912,nonnegative_high,0.5326809750017865,0.5326809750017865,1,0,0,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.28374902112885386,0.7607431175039923,0.46731902499821354,0.0,-0.5326809750017865,0.0
2026-03-31,2026,friday,learned_market,-1,all,-0.12064953705774353,-1.327144907635179,4,7,28,11,0.5454545454545454,0.45454545454545453,6,0.5357142857142857,0.45454545454545453,0.36363636363636365,2,4,3,2,0.5357142857142857,0.2429119211583225,0.678864410757204,0.4842859006941071,0.03351852090597474,0.12064953705774345,0.0
2026-03-31,2026,friday,learned_market,-1,negative_low,0.030530742536056643,0.061061485072113286,1,1,1,2,1.0,0.0,2,1.0,0.5,0.5,1,1,0,0,1.0,0.21231849205983538,0.6173555803819697,0.46946925746394336,0.04023226970563448,-0.030530742536056643,0.0
2026-03-31,2026,friday,learned_market,-1,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,friday,learned_market,-1,nonnegative_low,-0.23541254334575834,-1.8833003467660667,2,6,12,8,0.375,0.625,3,0.25,0.375,0.25,0,3,3,2,0.4166666666666667,0.25028451565954063,0.6936768053635475,0.48541254334575834,0.032106700657893755,0.23541254334575834,0.0
2026-03-31,2026,friday,learned_market,-1,nonnegative_high,0.49509395405877443,0.49509395405877443,1,0,0,1,1.0,0.0,1,,1.0,1.0,1,0,0,0,,0.24511802334555186,0.683382914656924,0.5049060459412256,0.0,-0.49509395405877443,0.0
2026-03-31,2026,friday,learned_vol_interaction,20260910,all,-0.08885561725624087,-0.9774117898186496,4,7,28,11,0.45454545454545453,0.5454545454545454,5,0.4107142857142857,0.36363636363636365,0.36363636363636365,1,4,3,3,0.5357142857142857,0.23268333789906628,0.6562420016702976,0.45249198089260445,0.07711451587738431,0.0888556172562408,0.0
2026-03-31,2026,friday,learned_vol_interaction,20260910,negative_low,0.08678193680368027,0.17356387360736053,1,1,1,2,1.0,0.0,2,1.0,0.5,0.5,1,1,0,0,1.0,0.13508762272204589,0.45104069993626883,0.4132180631963197,0.1428494460782009,-0.08678193680368029,0.0
2026-03-31,2026,friday,learned_vol_interaction,20260910,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,friday,learned_vol_interaction,20260910,nonnegative_low,-0.21588195651574496,-1.7270556521259597,2,6,12,8,0.375,0.625,3,0.25,0.375,0.25,0,3,3,2,0.3333333333333333,0.24468416475813792,0.6822962655448994,0.46588195651574493,0.049073459493149126,0.21588195651574493,0.0
2026-03-31,2026,friday,learned_vol_interaction,20260910,nonnegative_high,0.5760799886999495,0.5760799886999495,1,0,0,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.33186815338053394,0.8582104941415389,0.42392001130005047,0.0,-0.5760799886999495,0.0
2026-03-31,2026,friday,learned_vol_interaction,20260911,all,-0.15335427232438753,-1.686896995568263,4,7,28,11,0.45454545454545453,0.5454545454545454,5,0.5178571428571428,0.7272727272727273,0.36363636363636365,3,2,5,1,0.5357142857142857,0.24568352756616096,0.6841924986748577,0.5169906359607511,0.04750642672087914,0.15335427232438748,0.0
2026-03-31,2026,friday,learned_vol_interaction,20260911,negative_low,-0.03641088034375284,-0.07282176068750568,1,1,1,2,0.5,0.5,1,0.5,1.0,0.5,1,0,1,0,0.0,0.2520819450439826,0.6973262024602122,0.5364108803437528,0.0007556218721618269,0.03641088034375284,0.0
2026-03-31,2026,friday,learned_vol_interaction,20260911,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,friday,learned_vol_interaction,20260911,nonnegative_low,-0.2495736924129267,-1.9965895393034137,2,6,12,8,0.375,0.625,3,0.41666666666666663,0.625,0.25,1,2,4,1,0.3333333333333333,0.256504715006482,0.7061707130872197,0.4995736924129267,0.037986800795314454,0.2495736924129267,0.0
2026-03-31,2026,friday,learned_vol_interaction,20260911,nonnegative_high,0.38251430442265666,0.38251430442265666,1,0,0,1,1.0,0.0,1,,1.0,1.0,1,0,0,0,,0.14631719308794885,0.48209937580525275,0.6174856955773433,0.0,-0.38251430442265666,0.0
2026-03-31,2026,friday,learned_vol_interaction,20260912,all,-0.11056869280858979,-1.2162556208944877,4,7,28,11,0.45454545454545453,0.5454545454545454,5,0.4107142857142857,0.36363636363636365,0.36363636363636365,1,4,3,3,0.21428571428571427,0.2596771756538308,0.7126633038414083,0.47420505644495337,0.04444571649899079,0.11056869280858972,0.0
2026-03-31,2026,friday,learned_vol_interaction,20260912,negative_low,0.057165124255802946,0.11433024851160589,1,1,1,2,0.5,0.5,1,0.5,0.0,0.5,0,1,0,1,0.0,0.2754078178667984,0.7446479610970566,0.44283487574419705,0.021670361852786313,-0.057165124255802946,0.0
2026-03-31,2026,friday,learned_vol_interaction,20260912,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,friday,learned_vol_interaction,20260912,nonnegative_low,-0.23563905049441508,-1.8851124039553206,2,6,12,8,0.5,0.5,4,0.5,0.5,0.25,1,3,3,1,0.3333333333333333,0.24976670236742088,0.692672853117317,0.485639050494415,0.04603104814374726,0.23563905049441503,0.0
2026-03-31,2026,friday,learned_vol_interaction,20260912,nonnegative_high,0.554526534549227,0.554526534549227,1,0,0,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.307499677519175,0.8086175951228424,0.4454734654507731,0.0,-0.554526534549227,0.0
2026-03-31,2026,friday,learned_vol_interaction,-1,all,-0.11759286079640607,-1.2935214687604668,4,7,28,11,0.45454545454545453,0.5454545454545454,5,0.4107142857142857,0.36363636363636365,0.36363636363636365,1,4,3,3,0.6071428571428571,0.24315395685846602,0.6793252408516315,0.4812292244327697,0.03535914293324008,0.11759286079640607,0.0
2026-03-31,2026,friday,learned_vol_interaction,-1,negative_low,0.035845393571910134,0.07169078714382027,1,1,1,2,1.0,0.0,2,1.0,0.5,0.5,1,1,0,0,1.0,0.21275505037647924,0.6181316649053369,0.46415460642808987,0.04014115411775093,-0.035845393571910134,0.0
2026-03-31,2026,friday,learned_vol_interaction,-1,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,friday,learned_vol_interaction,-1,nonnegative_low,-0.23369823314102894,-1.8695858651282315,2,6,12,8,0.375,0.625,3,0.25,0.375,0.25,0,3,3,2,0.5,0.2493488358760725,0.6917976798832308,0.48369823314102894,0.03480517702181111,0.23369823314102894,0.0
2026-03-31,2026,friday,learned_vol_interaction,-1,nonnegative_high,0.5043736092239444,0.5043736092239444,1,0,0,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.25439273768158815,0.701932880491427,0.49562639077605564,0.0,-0.5043736092239444,0.0
2026-03-31,2026,friday,learned_order_extension,20260910,all,-0.09548899186183951,-1.0503789104802346,4,7,28,11,0.45454545454545453,0.5454545454545454,5,0.4107142857142857,0.36363636363636365,0.36363636363636365,1,4,3,3,0.6071428571428571,0.23432118073212982,0.6600930122732157,0.45912535549820316,0.06664819566584797,0.09548899186183951,0.0
2026-03-31,2026,friday,learned_order_extension,20260910,negative_low,0.07721758416257277,0.15443516832514553,1,1,1,2,1.0,0.0,2,1.0,0.5,0.5,1,1,0,0,1.0,0.14364074892359943,0.47129759944977967,0.42278241583742726,0.12894987721374432,-0.07721758416257274,0.0
2026-03-31,2026,friday,learned_order_extension,20260910,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,friday,learned_order_extension,20260910,nonnegative_low,-0.2216031962337371,-1.7728255698698967,2,6,12,8,0.375,0.625,3,0.25,0.375,0.25,0,3,3,2,0.4166666666666667,0.2459518045281118,0.6848839556659536,0.4716031962337371,0.03705074414005112,0.2216031962337371,0.0
2026-03-31,2026,friday,learned_order_extension,20260910,nonnegative_high,0.5680114910645165,0.5680114910645165,1,0,0,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.32263705398133535,0.8393562907781855,0.43198850893548346,0.0,-0.5680114910645165,0.0
2026-03-31,2026,friday,learned_order_extension,20260911,all,-0.1560523250605691,-1.71657557566626,4,7,28,11,0.45454545454545453,0.5454545454545454,5,0.5178571428571428,0.7272727272727273,0.36363636363636365,3,2,5,1,0.5,0.24467922925107624,0.681558799027601,0.5196886886969326,0.06414978374480605,0.15605232506056899,0.0
2026-03-31,2026,friday,learned_order_extension,20260911,negative_low,-0.03695085412091659,-0.07390170824183317,1,1,1,2,0.5,0.5,1,0.5,1.0,0.5,1,0,1,0,0.0,0.25249368633827374,0.6981544616404296,0.5369508541209166,0.0011270504752347588,0.03695085412091659,0.0
2026-03-31,2026,friday,learned_order_extension,20260911,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,friday,learned_order_extension,20260911,nonnegative_low,-0.24632004990746087,-1.970560399259687,2,6,12,8,0.375,0.625,3,0.41666666666666663,0.625,0.25,1,2,4,1,0.25,0.2598718214157919,0.7129387205931987,0.4963200499074608,0.04618790084666359,0.24632004990746081,0.0
2026-03-31,2026,friday,learned_order_extension,20260911,nonnegative_high,0.3278865318352605,0.3278865318352605,1,0,0,1,1.0,0.0,1,,1.0,1.0,1,0,0,0,,0.1075095777589553,0.39732810127716245,0.6721134681647395,0.0,-0.3278865318352605,0.0
2026-03-31,2026,friday,learned_order_extension,20260912,all,-0.11420299963240538,-1.256232995956459,4,7,28,11,0.45454545454545453,0.5454545454545454,5,0.4107142857142857,0.36363636363636365,0.36363636363636365,1,4,3,3,0.32142857142857145,0.261281219027534,0.7158721581051223,0.47783936326876914,0.05216261408000971,0.11420299963240549,0.0
2026-03-31,2026,friday,learned_order_extension,20260912,negative_low,0.05392337878421333,0.10784675756842665,1,1,1,2,0.5,0.5,1,0.5,0.0,0.5,0,1,0,1,0.0,0.2774838504174585,0.7487958758382853,0.44607662121578673,0.024000114158339386,-0.05392337878421327,0.0
2026-03-31,2026,friday,learned_order_extension,20260912,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,friday,learned_order_extension,20260912,nonnegative_low,-0.2397156492178207,-1.9177251937425657,2,6,12,8,0.5,0.5,4,0.5,0.5,0.25,1,3,3,1,0.4166666666666667,0.2515753043742661,0.6962950402226489,0.4897156492178207,0.05549876650144536,0.23971564921782068,0.0
2026-03-31,2026,friday,learned_order_extension,20260912,nonnegative_high,0.5536454402176798,0.5536454402176798,1,0,0,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.30652327347382846,0.8066416656985836,0.44635455978232025,0.0,-0.5536454402176798,0.0
2026-03-31,2026,friday,learned_order_extension,-1,all,-0.12191477218493799,-1.3410624940343179,4,7,28,11,0.5454545454545454,0.45454545454545453,6,0.5357142857142857,0.45454545454545453,0.36363636363636365,2,4,3,2,0.5714285714285714,0.243517240614881,0.6800950004486754,0.48555113582130166,0.0340165337226111,0.12191477218493801,0.0
2026-03-31,2026,friday,learned_order_extension,-1,negative_low,0.03139670294195651,0.06279340588391302,1,1,1,2,1.0,0.0,2,1.0,0.5,0.5,1,1,0,0,1.0,0.21757586605640258,0.6279498130690786,0.4686032970580435,0.034607570860056724,-0.03139670294195651,0.0
2026-03-31,2026,friday,learned_order_extension,-1,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,friday,learned_order_extension,-1,nonnegative_low,-0.23587963178633956,-1.8870370542907164,2,6,12,8,0.375,0.625,3,0.25,0.375,0.25,0,3,3,2,0.4166666666666667,0.2512592358387698,0.6956353147020214,0.4858796317863395,0.03312855807124824,0.23587963178633953,0.0
2026-03-31,2026,friday,learned_order_extension,-1,nonnegative_high,0.48318115437248566,0.48318115437248566,1,0,0,1,1.0,0.0,1,,1.0,1.0,1,0,0,0,,0.23346402794072782,0.660062861181101,0.5168188456275143,0.0,-0.48318115437248566,0.0
2026-03-31,2026,friday,learned_order_offset,20260910,all,-0.09536159248870985,-1.0489775173758082,4,7,28,11,0.45454545454545453,0.5454545454545454,5,0.4107142857142857,0.36363636363636365,0.36363636363636365,1,4,3,3,0.6071428571428571,0.23417113514345295,0.6598077307816897,0.4589979561250735,0.06637969397106955,0.09536159248870985,0.0
2026-03-31,2026,friday,learned_order_offset,20260910,negative_low,0.07670300283475134,0.1534060056695027,1,1,1,2,1.0,0.0,2,1.0,0.5,0.5,1,1,0,0,1.0,0.14364204452626023,0.47137103097437244,0.42329699716524866,0.12884141680086075,-0.07670300283475134,0.0
2026-03-31,2026,friday,learned_order_offset,20260910,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,friday,learned_order_offset,20260910,nonnegative_low,-0.22132547495395494,-1.7706037996316395,2,6,12,8,0.375,0.625,3,0.25,0.375,0.25,0,3,3,2,0.4166666666666667,0.24571551435020234,0.684412907045433,0.47132547495395494,0.03667933550561787,0.22132547495395494,0.0
2026-03-31,2026,friday,learned_order_offset,20260910,nonnegative_high,0.5682202765863285,0.5682202765863285,1,0,0,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.3228742827238436,0.8398397202863772,0.43177972341367155,0.0,-0.5682202765863285,0.0
2026-03-31,2026,friday,learned_order_offset,20260911,all,-0.15599233959440964,-1.715915735538506,4,7,28,11,0.45454545454545453,0.5454545454545454,5,0.5178571428571428,0.7272727272727273,0.36363636363636365,3,2,5,1,0.5,0.24470799377829744,0.6816180521850541,0.5196287032307733,0.06407240338750624,0.1559923395944096,0.0
2026-03-31,2026,friday,learned_order_offset,20260911,negative_low,-0.03669157804338574,-0.07338315608677148,1,1,1,2,0.5,0.5,1,0.5,1.0,0.5,1,0,1,0,0.0,0.2524922841677982,0.6981514670698052,0.5366915780433857,0.0011447019259849256,0.03669157804338574,0.0
2026-03-31,2026,friday,learned_order_offset,20260911,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,friday,learned_order_offset,20260911,nonnegative_low,-0.2463055971155777,-1.9704447769246216,2,6,12,8,0.375,0.625,3,0.41666666666666663,0.625,0.25,1,2,4,1,0.25,0.2599096192467722,0.7130161689280506,0.4963055971155777,0.04606731808789116,0.2463055971155777,0.0
2026-03-31,2026,friday,learned_order_offset,20260911,nonnegative_high,0.32791219747288713,0.32791219747288713,1,0,0,1,1.0,0.0,1,,1.0,1.0,1,0,0,0,,0.10752640925149773,0.39736628847157945,0.6720878025271129,0.0,-0.32791219747288713,0.0
2026-03-31,2026,friday,learned_order_offset,20260912,all,-0.11416605763001608,-1.255826633930177,4,7,28,11,0.45454545454545453,0.5454545454545454,5,0.4107142857142857,0.36363636363636365,0.36363636363636365,1,4,3,3,0.32142857142857145,0.26121540066890564,0.71573789065611,0.4778024212663797,0.052088917195877604,0.11416605763001603,0.0
2026-03-31,2026,friday,learned_order_offset,20260912,negative_low,0.053951019093970376,0.10790203818794075,1,1,1,2,0.5,0.5,1,0.5,0.0,0.5,0,1,0,1,0.0,0.2773956306397338,0.7486173399170681,0.4460489809060296,0.023913082656327495,-0.053951019093970376,0.0
2026-03-31,2026,friday,learned_order_offset,20260912,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,friday,learned_order_offset,20260912,nonnegative_low,-0.2396572448602176,-1.9172579588817409,2,6,12,8,0.5,0.5,4,0.5,0.5,0.25,1,3,3,1,0.4166666666666667,0.25152293434668116,0.696187580588804,0.48965724486021756,0.05542969035152791,0.23965724486021756,0.0
2026-03-31,2026,friday,learned_order_offset,20260912,nonnegative_high,0.5535292867636232,0.5535292867636232,1,0,0,1,0.0,1.0,0,,0.0,1.0,0,0,0,1,,0.30639467130504544,0.8063814726726424,0.4464707132363767,0.0,-0.5535292867636232,0.0
2026-03-31,2026,friday,learned_order_offset,-1,all,-0.12183999657104519,-1.340239962281497,4,7,28,11,0.5454545454545454,0.45454545454545453,6,0.5357142857142857,0.45454545454545453,0.36363636363636365,2,4,3,2,0.5714285714285714,0.24346471701758388,0.67998942310542,0.48547636020740886,0.033915538031421506,0.12183999657104522,0.0
2026-03-31,2026,friday,learned_order_offset,-1,negative_low,0.0313208146284453,0.0626416292568906,1,1,1,2,1.0,0.0,2,1.0,0.5,0.5,1,1,0,0,1.0,0.2175832318357483,0.6279659090339216,0.46867918537155473,0.03459454407284948,-0.03132081462844527,0.0
2026-03-31,2026,friday,learned_order_offset,-1,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,friday,learned_order_offset,-1,nonnegative_low,-0.23576277230991674,-1.886102178479334,2,6,12,8,0.375,0.625,3,0.25,0.375,0.25,0,3,3,2,0.4166666666666667,0.2511804109847967,0.6954765841715664,0.4857627723099167,0.03300475045816711,0.2357627723099167,0.0
2026-03-31,2026,friday,learned_order_offset,-1,nonnegative_high,0.4832205869409463,0.4832205869409463,1,0,0,1,1.0,0.0,1,,1.0,1.0,1,0,0,0,,0.23350213564355263,0.6601391627192438,0.5167794130590537,0.0,-0.4832205869409463,0.0
2026-03-31,2026,future,learned_market,20260910,all,0.2984837367965604,3.283321104762164,9,2,18,11,0.5454545454545454,0.45454545454545453,6,0.5277777777777778,0.5454545454545454,0.8181818181818182,5,1,1,4,0.5,0.27837274195569434,0.7530214738019445,0.5196980813852577,0.13619019242474234,-0.2984837367965605,0.0
2026-03-31,2026,future,learned_market,20260910,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,future,learned_market,20260910,negative_high,0.5058502918551783,1.5175508755655347,3,0,0,3,0.6666666666666666,0.3333333333333333,2,,0.6666666666666666,1.0,2,0,0,1,,0.2573069479089265,0.7079371565442208,0.4941497081448218,0.037715118175044464,-0.5058502918551782,0.0
2026-03-31,2026,future,learned_market,20260910,nonnegative_low,0.4253730376157719,0.8507460752315438,2,0,0,2,0.5,0.5,1,,0.5,1.0,1,0,0,1,,0.23372117540092746,0.641116399437202,0.5746269623842282,0.2297367064063959,-0.42537303761577183,0.0
2026-03-31,2026,future,learned_market,20260910,nonnegative_high,0.15250402566084761,0.9150241539650857,4,2,8,6,0.5,0.5,3,0.5,0.5,0.6666666666666666,2,1,1,2,0.5,0.3037894944973339,0.8128653238857204,0.514162641005819,0.119738524863777,-0.15250402566084764,0.0
2026-03-31,2026,future,learned_market,20260911,all,0.36554716468002246,4.021018811480247,9,2,18,11,0.18181818181818182,0.8181818181818182,2,0.3055555555555556,0.18181818181818182,0.8181818181818182,1,1,1,8,0.3888888888888889,0.29600101631544,0.7882638196803575,0.4526346535017957,0.06966647762852339,-0.3655471646800225,0.0
2026-03-31,2026,future,learned_market,20260911,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,future,learned_market,20260911,negative_high,0.5355202718602623,1.606560815580787,3,0,0,3,0.0,1.0,0,,0.0,1.0,0,0,0,3,,0.28765109391192367,0.7689088550968073,0.4644797281397377,0.029481050500862,-0.5355202718602623,0.0
2026-03-31,2026,future,learned_market,20260911,nonnegative_low,0.47031475947620643,0.9406295189524129,2,0,0,2,0.5,0.5,1,,0.5,1.0,1,0,0,1,,0.22262944118583058,0.6380334795119473,0.5296852405237935,0.03786117014394391,-0.4703147594762065,0.0
2026-03-31,2026,future,learned_market,20260911,nonnegative_high,0.24563807949117455,1.4738284769470473,4,2,8,6,0.16666666666666666,0.8333333333333334,1,0.25,0.16666666666666666,0.6666666666666666,0,1,1,4,0.125,0.3246331692270679,0.8480180820282693,0.42102858717549213,0.07026746741254708,-0.2456380794911745,0.0
2026-03-31,2026,future,learned_market,20260912,all,0.3451955649845752,3.7971512148303272,9,2,18,11,0.45454545454545453,0.5454545454545454,5,0.6666666666666666,0.2727272727272727,0.8181818181818182,3,2,0,6,0.4444444444444444,0.2702772574633055,0.7340543159251223,0.47298625319724297,0.03708953965865027,-0.34519556498457526,0.0
2026-03-31,2026,future,learned_market,20260912,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,future,learned_market,20260912,negative_high,0.5560207776983563,1.668062333095069,3,0,0,3,0.0,1.0,0,,0.0,1.0,0,0,0,3,,0.30997342893913576,0.8139865673912011,0.44397922230164366,0.028536357631112057,-0.5560207776983563,0.0
2026-03-31,2026,future,learned_market,20260912,nonnegative_low,0.48194487648873374,0.9638897529774675,2,0,0,2,1.0,0.0,2,,1.0,1.0,2,0,0,0,,0.23230916608238888,0.6577449891152345,0.5180551235112663,0.006188869739140013,-0.48194487648873374,0.0
2026-03-31,2026,future,learned_market,20260912,nonnegative_high,0.19419985479296517,1.165199128757791,4,2,8,6,0.5,0.5,3,0.625,0.16666666666666666,0.6666666666666666,1,2,0,3,0.25,0.263085202185696,0.7195246324620456,0.4724668118737015,0.03168635235270164,-0.19419985479296514,0.0
2026-03-31,2026,future,learned_market,-1,all,0.3364088221537193,3.7004970436909126,9,2,18,11,0.2727272727272727,0.7272727272727273,3,0.3611111111111111,0.2727272727272727,0.8181818181818182,2,1,1,7,0.3333333333333333,0.27545049566139573,0.7442967660630191,0.48177299602809887,0.05428889933738883,-0.33640882215371937,0.0
2026-03-31,2026,future,learned_market,-1,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2026-03-31,2026,future,learned_market,-1,negative_high,0.5324637804712656,1.5973913414137968,3,0,0,3,0.0,1.0,0,,0.0,1.0,0,0,0,3,,0.28367559522283287,0.760644454684139,0.4675362195287344,0.012566531306636996,-0.5324637804712655,0.0
2026-03-31,2026,future,learned_market,-1,nonnegative_low,0.45921089119357067,0.9184217823871413,2,0,0,2,0.5,0.5,1,,0.5,1.0,1,0,0,1,,0.2152334769157671,0.6222341866916846,0.5407891088064293,0.06602146866719735,-0.4592108911935707,0.0
2026-03-31,2026,future,learned_market,-1,nonnegative_high,0.19744731998166243,1.1846839198899746,4,2,8,6,0.3333333333333333,0.6666666666666666,2,0.375,0.3333333333333333,0.6666666666666666,1,1,1,3,0.125,0.2914102854625534,0.7768104482095707,0.46921934668500426,0.049513101810771454,-0.19744731998166237,0.0
