history,reference_history,method,row_index,date,year,state,monthly_cutoff,quarterly_cutoff,monthly_probability,quarterly_probability,annual_probability,actual_up,monthly_active,quarterly_active,activation_relation,changed_vs_quarter,monthly_correct,quarterly_correct,case,brier_difference
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2473,2021-04-02,2021,negative_high,2021-03-31,2021-03-31,0.5896433894721984,0.5896433894721984,0.5896433894721984,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2477,2021-04-09,2021,negative_high,2021-03-31,2021-03-31,0.6406458102282867,0.6406458102282867,0.6406458102282867,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2482,2021-04-16,2021,negative_high,2021-03-31,2021-03-31,0.5629518022540277,0.5629518022540277,0.5629518022540277,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2487,2021-04-23,2021,negative_high,2021-03-31,2021-03-31,0.6417724828380976,0.6417724828380976,0.6417724828380976,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2492,2021-04-30,2021,negative_low,2021-03-31,2021-03-31,0.6361187378686651,0.6361187378686651,0.6361187378686651,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2494,2021-05-07,2021,negative_high,2021-04-30,2021-03-31,0.6867029795215412,0.6867029795215412,0.6867029795215412,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,2499,2021-05-14,2021,negative_high,2021-04-30,2021-03-31,0.5300139783759729,0.5300139783759729,0.5300139783759729,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,2504,2021-05-21,2021,negative_low,2021-04-30,2021-03-31,0.6171517717115208,0.6171517717115208,0.6171517717115208,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,2509,2021-05-28,2021,negative_high,2021-04-30,2021-03-31,0.5499439655342768,0.5499439655342768,0.5499439655342768,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2494,2021-05-07,2021,negative_high,2021-04-30,2021-03-31,0.6867029795215412,0.6867029795215412,0.6867029795215412,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2499,2021-05-14,2021,negative_high,2021-04-30,2021-03-31,0.5300139783759729,0.5300139783759729,0.5300139783759729,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2504,2021-05-21,2021,negative_low,2021-04-30,2021-03-31,0.6171517717115208,0.6171517717115208,0.6171517717115208,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2509,2021-05-28,2021,negative_high,2021-04-30,2021-03-31,0.5499439655342768,0.5499439655342768,0.5499439655342768,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2494,2021-05-07,2021,negative_high,2021-04-30,2021-03-31,0.6880829136272375,0.6880829136272375,0.6880829136272375,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2499,2021-05-14,2021,negative_high,2021-04-30,2021-03-31,0.5431524131139366,0.5431524131139366,0.5431524131139366,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2504,2021-05-21,2021,negative_low,2021-04-30,2021-03-31,0.6195824746570046,0.6195824746570046,0.6195824746570046,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2509,2021-05-28,2021,negative_high,2021-04-30,2021-03-31,0.5496184120327744,0.5496184120327744,0.5496184120327744,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2494,2021-05-07,2021,negative_high,2021-04-30,2021-03-31,0.6880829136272375,0.6880829136272375,0.6880829136272375,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2499,2021-05-14,2021,negative_high,2021-04-30,2021-03-31,0.5431524131139366,0.5431524131139366,0.5431524131139366,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2504,2021-05-21,2021,negative_low,2021-04-30,2021-03-31,0.6195824746570046,0.6195824746570046,0.6195824746570046,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2509,2021-05-28,2021,negative_high,2021-04-30,2021-03-31,0.5496184120327744,0.5496184120327744,0.5496184120327744,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2494,2021-05-07,2021,negative_high,2021-04-30,2021-03-31,0.6994346823446485,0.6994346823446485,0.6994346823446485,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2499,2021-05-14,2021,negative_high,2021-04-30,2021-03-31,0.5283838628629494,0.5283838628629494,0.5283838628629494,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2504,2021-05-21,2021,negative_low,2021-04-30,2021-03-31,0.6202659935193298,0.6202659935193298,0.6202659935193298,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2509,2021-05-28,2021,negative_high,2021-04-30,2021-03-31,0.5495391527897491,0.5495391527897491,0.5495391527897491,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2494,2021-05-07,2021,negative_high,2021-04-30,2021-03-31,0.6994346823446485,0.6994346823446485,0.6994346823446485,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2499,2021-05-14,2021,negative_high,2021-04-30,2021-03-31,0.5283838628629494,0.5283838628629494,0.5283838628629494,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2504,2021-05-21,2021,negative_low,2021-04-30,2021-03-31,0.6202659935193298,0.6202659935193298,0.6202659935193298,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2509,2021-05-28,2021,negative_high,2021-04-30,2021-03-31,0.5495391527897491,0.5495391527897491,0.5495391527897491,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2494,2021-05-07,2021,negative_high,2021-04-30,2021-03-31,0.698958669967258,0.698958669967258,0.698958669967258,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2499,2021-05-14,2021,negative_high,2021-04-30,2021-03-31,0.527861151299173,0.527861151299173,0.527861151299173,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2504,2021-05-21,2021,negative_low,2021-04-30,2021-03-31,0.6198507894572789,0.6198507894572789,0.6198507894572789,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2509,2021-05-28,2021,negative_high,2021-04-30,2021-03-31,0.5490272722755067,0.5490272722755067,0.5490272722755067,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2494,2021-05-07,2021,negative_high,2021-04-30,2021-03-31,0.698958669967258,0.698958669967258,0.698958669967258,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2499,2021-05-14,2021,negative_high,2021-04-30,2021-03-31,0.527861151299173,0.527861151299173,0.527861151299173,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2504,2021-05-21,2021,negative_low,2021-04-30,2021-03-31,0.6198507894572789,0.6198507894572789,0.6198507894572789,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2509,2021-05-28,2021,negative_high,2021-04-30,2021-03-31,0.5490272722755067,0.5490272722755067,0.5490272722755067,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2514,2021-06-04,2021,nonnegative_high,2021-05-31,2021-03-31,0.420707971879259,0.420707971879259,0.420707971879259,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,2519,2021-06-11,2021,nonnegative_low,2021-05-31,2021-03-31,0.3417208038382485,0.3417208038382485,0.3417208038382485,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,2523,2021-06-18,2021,nonnegative_low,2021-05-31,2021-03-31,0.38627372137468335,0.38627372137468335,0.38627372137468335,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2528,2021-06-25,2021,nonnegative_low,2021-05-31,2021-03-31,0.3771981442930659,0.3771981442930659,0.3771981442930659,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2514,2021-06-04,2021,nonnegative_high,2021-05-31,2021-03-31,0.420707971879259,0.420707971879259,0.420707971879259,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2519,2021-06-11,2021,nonnegative_low,2021-05-31,2021-03-31,0.3417208038382485,0.3417208038382485,0.3417208038382485,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2523,2021-06-18,2021,nonnegative_low,2021-05-31,2021-03-31,0.38627372137468335,0.38627372137468335,0.38627372137468335,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2528,2021-06-25,2021,nonnegative_low,2021-05-31,2021-03-31,0.3771981442930659,0.3771981442930659,0.3771981442930659,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2514,2021-06-04,2021,nonnegative_high,2021-05-31,2021-03-31,0.41165456928956967,0.41165456928956967,0.41165456928956967,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2519,2021-06-11,2021,nonnegative_low,2021-05-31,2021-03-31,0.3253630552252414,0.3253630552252414,0.3253630552252414,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2523,2021-06-18,2021,nonnegative_low,2021-05-31,2021-03-31,0.375090920981986,0.375090920981986,0.375090920981986,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2528,2021-06-25,2021,nonnegative_low,2021-05-31,2021-03-31,0.36023257126899333,0.36023257126899333,0.36023257126899333,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2514,2021-06-04,2021,nonnegative_high,2021-05-31,2021-03-31,0.41165456928956967,0.41165456928956967,0.41165456928956967,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2519,2021-06-11,2021,nonnegative_low,2021-05-31,2021-03-31,0.3253630552252414,0.3253630552252414,0.3253630552252414,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2523,2021-06-18,2021,nonnegative_low,2021-05-31,2021-03-31,0.375090920981986,0.375090920981986,0.375090920981986,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2528,2021-06-25,2021,nonnegative_low,2021-05-31,2021-03-31,0.36023257126899333,0.36023257126899333,0.36023257126899333,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2514,2021-06-04,2021,nonnegative_high,2021-05-31,2021-03-31,0.39851382905877525,0.39851382905877525,0.39851382905877525,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2519,2021-06-11,2021,nonnegative_low,2021-05-31,2021-03-31,0.29803921217003776,0.29803921217003776,0.29803921217003776,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2523,2021-06-18,2021,nonnegative_low,2021-05-31,2021-03-31,0.35952116838209697,0.35952116838209697,0.35952116838209697,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2528,2021-06-25,2021,nonnegative_low,2021-05-31,2021-03-31,0.348279001546368,0.348279001546368,0.348279001546368,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2514,2021-06-04,2021,nonnegative_high,2021-05-31,2021-03-31,0.39851382905877525,0.39851382905877525,0.39851382905877525,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2519,2021-06-11,2021,nonnegative_low,2021-05-31,2021-03-31,0.29803921217003776,0.29803921217003776,0.29803921217003776,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2523,2021-06-18,2021,nonnegative_low,2021-05-31,2021-03-31,0.35952116838209697,0.35952116838209697,0.35952116838209697,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2528,2021-06-25,2021,nonnegative_low,2021-05-31,2021-03-31,0.348279001546368,0.348279001546368,0.348279001546368,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2514,2021-06-04,2021,nonnegative_high,2021-05-31,2021-03-31,0.3989763480559578,0.3989763480559578,0.3989763480559578,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2519,2021-06-11,2021,nonnegative_low,2021-05-31,2021-03-31,0.29847154631998074,0.29847154631998074,0.29847154631998074,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2523,2021-06-18,2021,nonnegative_low,2021-05-31,2021-03-31,0.35959854836621985,0.35959854836621985,0.35959854836621985,1,False,False,neither,False,False,False,stable_wrong,0.0
