cutoff,fit_cutoff,mode,method,seed,family,component,training_n,training_up_n,fit_eligible,offset,status,objective,gradient
2026-06-30,2026-03-12,ready,learned_order_extension,20260910,volatility,low,38,21,True,0.10889586506335819,interior,27.660266508227892,4.440892098500626e-16
2026-06-30,2026-03-12,ready,learned_order_extension,20260910,volatility,high,14,9,True,0.10413612931887836,interior,9.986912709877135,4.440892098500626e-16
2026-06-30,2026-03-12,ready,learned_order_extension,20260911,trend,negative,19,10,True,0.03561283774700458,interior,12.735704812738277,-1.1102230246251565e-16
2026-06-30,2026-03-12,ready,learned_order_extension,20260911,trend,nonnegative,33,20,True,0.178423910113312,interior,24.787196956460654,-8.881784197001252e-16
2026-06-30,2026-03-12,ready,learned_order_extension,20260911,volatility,low,38,21,True,0.11502320675982547,interior,27.273531222420324,4.440892098500626e-16
2026-06-30,2026-03-12,ready,learned_order_extension,20260911,volatility,high,14,9,True,0.10783313159773747,interior,10.382190414024784,-1.3322676295501878e-15
2026-06-30,2026-03-12,ready,learned_order_extension,20260912,trend,negative,19,10,True,0.03732358963737421,interior,12.690369736811217,1.1102230246251565e-16
2026-06-30,2026-03-12,ready,learned_order_extension,20260912,trend,nonnegative,33,20,True,0.14543864944456936,interior,26.36022564564657,0.0
2026-06-30,2026-03-12,ready,learned_order_extension,20260912,volatility,low,38,21,True,0.09978472426112356,interior,27.814077617904804,2.220446049250313e-16
2026-06-30,2026-03-12,ready,learned_order_extension,20260912,volatility,high,14,9,True,0.08909237478504856,interior,11.311163138151196,2.220446049250313e-16
2026-06-30,2026-03-12,ready,learned_order_offset,20260910,trend,negative,19,10,True,0.02452661617811766,interior,13.926128472590735,9.43689570931383e-16
2026-06-30,2026-03-12,ready,learned_order_offset,20260910,trend,nonnegative,33,20,True,0.17891035706796998,interior,23.546854231560705,0.0
2026-06-30,2026-03-12,ready,learned_order_offset,20260910,volatility,low,38,21,True,0.10904491981069869,interior,27.653379321375244,0.0
2026-06-30,2026-03-12,ready,learned_order_offset,20260910,volatility,high,14,9,True,0.10390792437818144,interior,9.974445334822784,8.881784197001252e-16
2026-06-30,2026-03-12,ready,learned_order_offset,20260911,trend,negative,19,10,True,0.035604420825789906,interior,12.735199393316549,1.1102230246251565e-16
2026-06-30,2026-03-12,ready,learned_order_offset,20260911,trend,nonnegative,33,20,True,0.17838243347279753,interior,24.784782557069075,8.881784197001252e-16
2026-06-30,2026-03-12,ready,learned_order_offset,20260911,volatility,low,38,21,True,0.11500195830507784,interior,27.271663585235032,4.440892098500626e-16
2026-06-30,2026-03-12,ready,learned_order_offset,20260911,volatility,high,14,9,True,0.10780091525690907,interior,10.381075979534074,0.0
2026-06-30,2026-03-12,ready,learned_order_offset,20260912,trend,negative,19,10,True,0.037122338936528027,interior,12.647140784070292,1.1102230246251565e-16
2026-06-30,2026-03-12,ready,learned_order_offset,20260912,trend,nonnegative,33,20,True,0.14644545026028188,interior,26.30562762848411,4.440892098500626e-16
2026-06-30,2026-03-12,ready,learned_order_offset,20260912,volatility,low,38,21,True,0.1007703496752311,interior,27.756939808339023,4.440892098500626e-16
2026-06-30,2026-03-12,ready,learned_order_offset,20260912,volatility,high,14,9,True,0.08885274461449127,interior,11.272041154463187,-6.661338147750939e-16
